CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
NKG,2014,3,0.22550835065779437,1384621191768,22681354670,10.735671162444664,2229032223.0,-24188416828.0,1384621191768.0,-3291942661.0,1381329249107.0,-1305635183595.0,75694065512.0,-26998248930.0,,-18456545678.0,-11599726124,20868577003.0,2010596514.0,,-197818847.0,1812777667.0,22681354670,0,0.0,22681354670,0.0,22681354670,,,,,,,,,,,,,,,,,,
NKG,2014,2,0.3049973526667627,1531591197011,24406463641,0.629624074506096,3443735506.0,-28375690062.0,1531591197011.0,-616994800.0,1530974202211.0,-1442911306783.0,88062895428.0,-41080030661.0,,-18385729725.0,-12394554760,19646315788.0,6100896709.0,,-1340748856.0,4760147853.0,24406463641,0,0.0,24406463641,0.0,24406463641,,,,,,,,,,,,,,,,,,
NKG,2014,1,0.6930563468327425,1469296710592,10122781137,-0.5994409539146761,1244148886.0,-33708626780.0,1469296710592.0,-3162896610.0,1466133813982.0,-1393744055981.0,72389758001.0,-37998797974.0,,-17612777278.0,-10277227032,7745104603.0,2589607181.0,,-211930647.0,2377676534.0,10122781137,0,0.0,10122781137,0.0,10122781137,,,,,,,,,,,,,,,,,,
NKG,2013,4,0.0,1497065786592,13367499298,0.0,3253849529.0,-34295076752.0,1497065786592.0,-1910158999.0,1495155627593.0,-1425790346340.0,69365281253.0,-35181780670.0,,-11383896325.0,-14064740974,11988712813.0,1593100361.0,,-214313876.0,1378786485.0,13367499298,0,0.0,13367499298,0.0,13367499298,,,,,,,,,,,,,,,,,,
NKG,2013,3,0.0,1129834154965,1932684919,0.0,5693458236.0,-37962289997.0,1129834154965.0,-970673489.0,1128863481476.0,-1076919525404.0,51943956072.0,-39276083325.0,,-6704980089.0,-9576099662,2080251232.0,0.0,,-147566313.0,-147566313.0,1932684919,0,0.0,1932684919,0.0,1932684919,,,,,,,,,,,,,,,,,,
NKG,2013,2,0.0,1173635482004,14976744651,0.0,5786513449.0,-40783633191.0,1173635482004.0,-927131697.0,1172708350307.0,-1095700475635.0,77007874672.0,-43053915483.0,,-17992922540.0,-9981958685,11765591413.0,3758183424.0,,-149229398.0,3608954026.0,15374545439,0,-397800788.0,14976744651,0.0,14976744651,,,,,,,,,,,,,,,,,,
NKG,2013,1,0.0,867836863989,25271632824,0.0,2570961788.0,-43533037779.0,867836863989.0,-1115007149.0,866721856840.0,-775490950881.0,91230905959.0,-45446693552.0,,-9847493915.0,-14701200980,23806479300.0,2359446383.0,,-859462082.0,1499984301.0,25306463601,0,-34830777.0,25271632824,0.0,25271632824,,,,,,,,,,,,,,,,,,
NLG,2024,4,2.892843009411959,6368541228568,502415179458,0.733614818725686,39610615095.0,-51382581768.0,6368541228568.0,0.0,6368541228568.0,-3654568252558.0,2713972976010.0,-153135894267.0,15652059365.0,-639099088211.0,-262196994082,1714803673910.0,23995250631.0,0.0,-5651995246.0,18343255385.0,1733146929295,-315691077703,-84531132224.0,1332924719368,830509539910.0,502415179458,,,,,,,,,,,,,,,,,,
NLG,2024,3,0.03808358163143846,370575024423,-52374159647,-1.7898387328047014,21432645938.0,-60008397123.0,370575024423.0,0.0,370575024423.0,-242284606180.0,128290418243.0,-60008397123.0,16441376981.0,-27999139966.0,-136166873481,-58009969408.0,22326984133.0,0.0,-3422280770.0,18904703363.0,-39105266045,-22563509289,21281964129.0,-40386811205,11987348442.0,-52374159647,,,,,,,,,,,,,,,,,,
NLG,2024,2,-0.7353628690719951,252291138135,144700799824,0.197763989929728,249960739195.0,-69762498658.0,252291138135.0,0.0,252291138135.0,-123724057283.0,128567080852.0,-67601248657.0,43461169284.0,-42432673902.0,-141175975630,170779091142.0,12446117866.0,0.0,-5909004083.0,6537113783.0,177316204925,-30566107077,13106446496.0,159856544344,15155744520.0,144700799824,,,,,,,,,,,,,,,,,,
NLG,2024,1,-0.12967050175365827,204643091067,-76847110994,-12.285272133633109,25667172205.0,-48388960594.0,204643091067.0,0.0,204643091067.0,-118105411704.0,86537679363.0,-50550210595.0,24162778082.0,-32913754537.0,-111629808631,-58726144113.0,12417387480.0,0.0,-257409776.0,12159977704.0,-46566166409,-22420150788,3980389443.0,-65005927754,11841183240.0,-76847110994,,,,,,,,,,,,,,,,,,
NLG,2023,4,0.004254683820129748,1635961484491,289807847759,-0.3369421491115976,127716556751.0,-44926305881.0,1635961484491.0,0.0,1635961484491.0,-944162992602.0,691798491889.0,-87111422783.0,213255164872.0,-186977810202.0,-167291164072,591389816455.0,20554656597.0,0.0,-1372952691.0,19181703906.0,610571520361,-152926197105,24190834019.0,481836157275,192028309516.0,289807847759,,,,,,,,,,,,,,,,,,
NLG,2023,3,-0.5951298379673106,356979949380,66309940842,7.38674334503847,32040129694.0,-66199867579.0,356979949380.0,0.0,356979949380.0,-207210558447.0,149769390933.0,-66351291918.0,89447169599.0,-72374780736.0,-124983606680,7547010892.0,7514395616.0,0.0,-11915075305.0,-4400679689.0,3146331203,-12989486011,80779758225.0,70936603417,4626662575.0,66309940842,,,,,,,,,,,,,,,,,,
NLG,2023,2,-0.2315976969167167,953347465831,120809108506,0.0917240100811883,40537975772.0,-74521162191.0,953347465831.0,0.0,953347465831.0,-392561104360.0,560786361471.0,-74521162191.0,37193489496.0,-128026167740.0,-122217353455,313753143353.0,12989384075.0,0.0,-6783828912.0,6205555163.0,319958698516,-90936897933,2450350065.0,231472150648,110663042142.0,120809108506,,,,,,,,,,,,,,,,,,
NLG,2023,1,-0.5997113699692707,235132891025,6809504466,9.801859275173335,45770503740.0,-76533717490.0,235132891025.0,0.0,235132891025.0,-75449742590.0,159683148435.0,-76533717490.0,78309810213.0,-37066573702.0,-141346606926,28816564270.0,5861865837.0,0.0,-272301389.0,5589564448.0,34406128718,-14815609850,-3357995858.0,16232523010,9423018544.0,6809504466,,,,,,,,,,,,,,,,,,
NLG,2022,4,-0.6312776185491896,1629030474887,437077771375,0.2094724026257022,306975572543.0,-27818714737.0,1629030474887.0,0.0,1629030474887.0,-814628976212.0,814401498675.0,-69491507319.0,22019131523.0,-186284914230.0,-199154321043,688465460149.0,26235157746.0,0.0,-10048834867.0,16186322879.0,704651783028,-130500629899,15582179921.0,589733333050,152655561675.0,437077771375,,,,,,,,,,,,,,,,,,
NLG,2022,3,4.841446994718339,881714640535,7906518432,-0.973391590057216,29057763524.0,-38708890266.0,881714640535.0,0.0,881714640535.0,-523622813289.0,358091827246.0,-47985695819.0,0.0,-107225640002.0,-160134293688,71803961261.0,7422602664.0,0.0,-196652714.0,7225949950.0,79029911211,-36821826484,8673541019.0,50881625746,42975107314.0,7906518432,,,,,,,,,,,,,,,,,,
NLG,2022,2,2.0957332747328774,1240687933919,110659019487,1.3542645716683976,26144642946.0,-47165371429.0,1240687933919.0,0.0,1240687933919.0,-679332498157.0,561355435762.0,-42410165949.0,2519954802.0,-158195820244.0,-149822766316,239591281001.0,3279776082.0,0.0,-942511385.0,2337264697.0,241928545698,-65868800569,16220000828.0,192279745957,81620726470.0,110659019487,,,,,,,,,,,,,,,,,,
NLG,2022,1,1.491508162660001,587408368324,630401146,-0.9982742929990118,23479877762.0,-33936360242.0,587408368324.0,0.0,587408368324.0,-337298997681.0,250109370643.0,-38691565722.0,6438184.0,-59206599885.0,-134509769089,41187751893.0,5539286380.0,0.0,-2505478712.0,3033807668.0,44221559561,-21650975503,10080257520.0,32650841578,32020440432.0,630401146,,,,,,,,,,,,,,,,,,
NLG,2021,4,3.8103206548238946,4418040663757,361378871007,-0.42346870616794585,56451883619.0,-42983576125.0,4418040663757.0,0.0,4418040663757.0,-2872587525170.0,1545453138587.0,-51541048789.0,-3704465825.0,-380361058911.0,-222480437531,943818011150.0,9755786495.0,0.0,-3804527118.0,5951259377.0,949769270527,-188438757315,7250584844.0,768581098056,407202227049.0,361378871007,,,,,,,,,,,,,,,,,,
NLG,2021,3,-0.7791429340218703,150941135190,297143589151,9.154526574204148,371610826905.0,-18790720779.0,150941135190.0,0.0,150941135190.0,-74550364761.0,76390770429.0,-18628196809.0,2256680.0,-8978612957.0,-127680883728,292716160520.0,1300732530.0,0.0,-75608343.0,1225124187.0,293941284707,-6630061046,7620664481.0,294931888142,-2211701009.0,297143589151,,,,,,,,,,,,,,,,,,
NLG,2021,2,0.6565143917551813,400773524013,47003646412,-0.3124725457531032,9006530545.0,-20085519040.0,400773524013.0,0.0,400773524013.0,-284505393212.0,116268130801.0,-21026851227.0,62780506252.0,-16297783297.0,-103384858908,47345674166.0,524667110.0,0.0,-18409666.0,506257444.0,47851931610,-7215327394,7502755359.0,48139359575,1135713163.0,47003646412,,,,,,,,,,,,,,,,,,
NLG,2021,1,-0.43353286944101327,235764175742,365300219353,2.3082261756899296,7791378766.0,-20604116550.0,235764175742.0,0.0,235764175742.0,-195648416414.0,40115759328.0,-21166104901.0,31982062531.0,-10429328825.0,-127257423307,-78963656408.0,429142489397.0,0.0,-1833240000.0,427309249397.0,348345592989,-3743311146,21704275522.0,366306557365,1006338012.0,365300219353,,,,,,,,,,,,,,,,,,
NLG,2020,4,-0.2479542710246626,918450344745,626815707791,0.14418442953922295,648756196176.0,-43229236526.0,918450344745.0,0.0,918450344745.0,-668021896903.0,250428447842.0,-81438055576.0,97832316572.0,-42330003487.0,-128695329496,744553572031.0,14763577650.0,0.0,-8990239519.0,5773338131.0,750326910162,-82928334894,-34351221733.0,633047353535,6231645744.0,626815707791,,,,,,,,,,,,,,,,,,
NLG,2020,3,0.7432563644019584,683433579639,29262180465,-0.8002488480299254,16352207379.0,-2483833074.0,683433579639.0,-43303581914.0,640129997725.0,-515126072523.0,125003925202.0,-11633725815.0,1126600965.0,-9949441747.0,-79285733084,41613832900.0,3506937733.0,0.0,-1172491058.0,2334446675.0,43948279575,-12407057159,777526072.0,32318748488,3056568023.0,29262180465,,,,,,,,,,,,,,,,,,
NLG,2020,2,-0.5988242941026912,241937846123,68366210137,-0.43270843402944803,46134599972.0,-6072153565.0,241937846123.0,0.0,241937846123.0,-103502675616.0,138435170507.0,-6216230000.0,5826049014.0,-8428022407.0,-90099713213,85651853873.0,691982635.0,0.0,-5897500751.0,-5205518116.0,80446335757,-7447979620,-5005624242.0,67992731895,-373478242.0,68366210137,,,,,,,,,,,,,,,,,,
NLG,2020,1,0.2525772243126315,416200981528,110421778909,-0.23973598418490755,15467130745.0,-3089672208.0,416200981528.0,0.0,416200981528.0,-259299416252.0,156901565276.0,-3234822963.0,36863835052.0,-6951301662.0,-68732833652,130313572796.0,11406661431.0,0.0,-1602821736.0,9803839695.0,140117412491,-7621681813,-15527365946.0,116968364732,6546585823.0,110421778909,,,,,,,,,,,,,,,,,,
NLG,2019,4,0.501239118526447,1221269278394,547827510678,3.355547684419407,21926542368.0,-1153734000.0,1221269278394.0,0.0,1221269278394.0,-739517986068.0,481751292326.0,-1578509265.0,114212511632.0,-45990999003.0,-93574451008,476746387050.0,263485971161.0,0.0,-19440493052.0,244045478109.0,720791865159,-172868333879,11629155819.0,559552687099,11725176421.0,547827510678,,,,,,,,,,,,,,,,,,
NLG,2019,3,-0.7052579483319174,392044218851,146493175015,-0.6512574834874255,41626425710.0,-6737067360.0,392044218851.0,-2560451561.0,389483767290.0,-149836261032.0,239647506258.0,-7251364399.0,-1571966900.0,-18262209658.0,-77195091045,176993299966.0,4281006870.0,0.0,-3468011183.0,812995687.0,177806295653,-11470207557,-3582462325.0,162753625771,16260450756.0,146493175015,,,,,,,,,,,,,,,,,,
NLG,2019,2,-0.3076877385370765,603072026961,120513355456,-0.3427758107987144,40902867670.0,-21228824792.0,603072026961.0,0.0,603072026961.0,-353628388235.0,249443638726.0,-21242246509.0,4815655538.0,-33237909961.0,-69432543529,171249461935.0,2199242557.0,0.0,-1546824867.0,652417690.0,171901879625,-12189411506,-26361041884.0,133351426235,12838070779.0,120513355456,,,,,,,,,,,,,,,,,,
NLG,2019,1,-0.38380124450534436,332275706000,145241359070,3.579643970800922,15687950669.0,-13952140015.0,332275706000.0,0.0,332275706000.0,-236663031514.0,95612674486.0,-14376686745.0,8431048592.0,-21795746969.0,-65365581717,18193658316.0,137701816924.0,0.0,-607580713.0,137094236211.0,155287894527,-19862683791,15700828126.0,151126038862,5884679792.0,145241359070,,,,,,,,,,,,,,,,,,
NLG,2018,4,-0.46642815126246034,813507497455,125776951688,-0.31305938206213224,43131887133.0,-6433506703.0,813507497455.0,0.0,813507497455.0,-495220204485.0,318287292970.0,-17136333731.0,8371988733.0,-86624069523.0,-91502954898,174527810684.0,5362221620.0,0.0,-5566240509.0,-204018889.0,174323791795,-75369202370,37317207047.0,136271796472,10494844784.0,125776951688,,,,,,,,,,,,,,,,,,
NLG,2018,3,2.5274443940461504,1330126517856,420061128422,9.017206751862489,32864774274.0,-9793190775.0,1330126517856.0,0.0,1330126517856.0,-692246234413.0,637880283443.0,-11759604939.0,2442616291.0,-44930861868.0,-56248634828,560248572373.0,8574038538.0,0.0,-3965349365.0,4608689173.0,564857261546,-179039502908,64054674658.0,449872433296,29811304874.0,420061128422,,,,,,,,,,,,,,,,,,
NLG,2018,2,-0.13518825923490804,871098289790,183367194081,-0.36525180011074415,34766985267.0,-4155222031.0,871098289790.0,0.0,871098289790.0,-507951218001.0,363147071789.0,-4206639013.0,2475189689.0,-61571178763.0,-44477968219,290133460750.0,3085444648.0,0.0,-186768607.0,2898676041.0,293032136791,-44743746443,-12642255038.0,235646135310,52278941229.0,183367194081,,,,,,,,,,,,,,,,,,
NLG,2018,1,1.1076127189309202,539234626875,31714552484,0.5027724300344908,18281680442.0,-3865168041.0,539234626875.0,0.0,539234626875.0,-358279114990.0,180955511885.0,-3912104380.0,692323934.0,-58654288572.0,-46567790726,90795332583.0,1854186355.0,0.0,-45919436.0,1808266919.0,92603599502,-26862573816,-2889204429.0,62851821257,31137268773.0,31714552484,,,,,,,,,,,,,,,,,,
NLG,2017,4,0.7681683771939034,1524644711635,183097269842,0.0022198285654222764,29770301160.0,-6451615511.0,1524644711635.0,0.0,1524644711635.0,-984669644155.0,539975067480.0,-7067392732.0,-960432618.0,-134292061124.0,-72653488730,354771993436.0,6037400232.0,0.0,-2537916772.0,3499483460.0,358271476896,-107344012387,40487779869.0,291415244378,108317974536.0,183097269842,,,,,,,,,,,,,,,,,,
NLG,2017,3,-0.37548169095505735,377079372279,41933958121,0.19331050205551542,30009820038.0,-4622720343.0,377079372279.0,-2048147718.0,375031224561.0,-235462080896.0,139569143665.0,-4640873892.0,1821014.0,-30016178764.0,-42155922791,92767809270.0,1037584933.0,0.0,-417736354.0,619848579.0,93387657849,-25125073606,3237824856.0,71500409099,29566450978.0,41933958121,,,,,,,,,,,,,,,,,,
NLG,2017,2,0.4535215540007472,1007269268823,288881786688,2.366426650367233,19592758590.0,-12453019456.0,1007269268823.0,-1484466390.0,1005784802433.0,-471194925924.0,534589876509.0,-12520337044.0,-1909586158.0,-31114511468.0,-40684405196,467953795233.0,1240312350.0,0.0,-343102920.0,897209430.0,468851004663,-199270869623,100243798636.0,369823933676,80942146988.0,288881786688,,,,,,,,,,,,,,,,,,
NLG,2017,1,-0.3172713092848135,255850907537,21104028694,-0.49235682182636914,15377984552.0,-4306259487.0,255850907537.0,0.0,255850907537.0,-175041591331.0,80809316206.0,-5108133958.0,0.0,-23088001445.0,-39679451040,28311714315.0,1437136618.0,0.0,-17048016.0,1420088602.0,29731802917,-6890519096,583910578.0,23425194399,2321165705.0,21104028694,,,,,,,,,,,,,,,,,,
NLG,2016,4,0.4145512108584467,862273486677,182691725531,0.3952691922194113,12221779415.0,-7555767803.0,862273486677.0,0.0,862273486677.0,-491756100089.0,370517386588.0,-10864800933.0,272345023.0,-72991648757.0,-55219811185,243935250151.0,2947470723.0,0.0,-7008067.0,2940462656.0,246875712807,-59927678785,12250279267.0,199198313289,16506587758.0,182691725531,,,,,,,,,,,,,,,,,,
NLG,2016,3,1.5225234835716042,603792341742,35140860697,1.413257865391007,6603923501.0,-7078607647.0,603792341742.0,0.0,603792341742.0,-460793083157.0,142999258585.0,-9665692882.0,0.0,-40456992147.0,-38580959964,60899537093.0,1505633062.0,0.0,-1111128282.0,394504780.0,61294041873,-11532748792,1566865835.0,51328158916,16187298219.0,35140860697,,,,,,,,,,,,,,,,,,
NLG,2016,2,1.8689345928283538,692985436680,85812589042,2.283711814900519,3876950738.0,-2924669105.0,692985436680.0,0.0,692985436680.0,-485626951131.0,207358485549.0,-3320550164.0,163282262.0,-51497160907.0,-39110669516,117470337962.0,4556254802.0,0.0,-2200931211.0,2355323591.0,119825661553,-19248937155,-5679421716.0,94897302682,9084713640.0,85812589042,,,,,,,,,,,,,,,,,,
NLG,2016,1,1.1203435613828674,374747554946,41572564355,0.20328452812725503,1325398813.0,-2995659011.0,374747554946.0,0.0,374747554946.0,-256991205082.0,117756349864.0,-3098778833.0,163282262.0,-23674128064.0,-37226422252,55245701790.0,2002670564.0,0.0,-902872135.0,1099798429.0,56345500219,-8974920243,-5224184985.0,42146394991,573830636.0,41572564355,,,,,,,,,,,,,,,,,,
NLG,2015,4,0.21664947448433955,609573891746,130936543679,0.1698037633684213,2579445580.0,0.0,609573891746.0,-500178872.0,609073712874.0,-409048863895.0,200024848979.0,-4186068657.0,-97114000.0,-73649641082.0,-44831587455,79839883365.0,113792916463.0,0.0,-9348129933.0,104444786530.0,184284669895,-39674371996,-12455673178.0,132154624721,1218081042.0,130936543679,,,,,,,,,,,,,,,,,,
NLG,2015,3,0.7628909382969565,239360444283,14561585482,61.780831096485194,1229810736.0,-4316202418.0,239360444283.0,-2894280717.0,236466163566.0,-156918406755.0,79547756811.0,-4446722962.0,104534019.0,-17228575770.0,-40150805688,19055997146.0,833792535.0,0.0,-1376100013.0,-542307478.0,18513689668,-5301953834,1753531538.0,14965267372,403681890.0,14561585482,,,,,,,,,,,,,,,,,,
NLG,2015,2,0.30553952919317945,241548008244,26132801500,4.394532742363841,10625416519.0,-2254794632.0,241548008244.0,-3062859637.0,238485148607.0,-158101051081.0,80384097526.0,-3772494338.0,155329120.0,-15591864268.0,-32990272686,38810211873.0,470370799.0,0.0,-2114041407.0,-1643670608.0,37166541265,-7656395585,-2654608874.0,26855536806,722735306.0,26132801500,,,,,,,,,,,,,,,,,,
NLG,2015,1,2.7202325862952264,176739072748,34549238674,2.594203992644343,2130676114.0,-3944424458.0,176739072748.0,-2220559022.0,174518513726.0,-116714080821.0,57804432905.0,-4145690312.0,0.0,-12265942891.0,-36402218267,7121257549.0,32885572735.0,34676700.0,-4042570951.0,28843001784.0,35998936033,-1544576150,94878791.0,34549238674,0.0,34549238674,,,,,,,,,,,,,,,,,,
NLG,2014,4,0.24246217934281925,501026716840,111930349157,1.0572510219241358,17387770366.0,0.0,501026716840.0,-870517445.0,500156199395.0,-307872647212.0,192283552183.0,4481273820.0,0.0,-43721737166.0,-47597506152,122833353051.0,27448261972.0,-186931843.0,-5232782420.0,22215479552.0,144861900760,-46599761761,13560729709.0,111822868708,-107480449.0,111930349157,,,,,,,,,,,,,,,,,,
NLG,2014,3,-0.4689620390597438,135777227668,231943178,-0.9910091699472687,2660550958.0,-4511892616.0,135777227668.0,-909917445.0,134867310223.0,-85985799186.0,48881511037.0,-7260717101.0,0.0,-7420092673.0,-28934241869,7927010352.0,800858263.0,74885474.0,-211940331.0,588917932.0,8590813758,-9384563650,6027933655.0,5234183763,5002240585.0,231943178,,,,,,,,,,,,,,,,,,
NLG,2014,2,1.1941246692333296,185017766864,4844312334,1.1715890869102146,3297429403.0,-2810975790.0,185017766864.0,-619756999.0,184398009865.0,-131638845898.0,52759163967.0,-5513795576.0,0.0,-13188309320.0,-26790949443,10563539031.0,508180410.0,272061504.0,-480884223.0,27296187.0,10862896722,-2574859531,1075118920.0,9363156111,4518843777.0,4844312334,,,,,,,,,,,,,,,,,,
NLG,2014,1,1.2240231436448525,47507533104,-21671780295,0.35766122069146794,4183056335.0,-8531885498.0,47507533104.0,0.0,47507533104.0,-37258274256.0,10249258848.0,-9861384064.0,0.0,-6510706720.0,-24079191406,-26018967007.0,1192570470.0,-3690325.0,-191913024.0,1000657446.0,-25021999886,-523086474,2345091327.0,-23199995033,-1528214738.0,-21671780295,,,,,,,,,,,,,,,,,,
NLG,2013,4,0.0,403253093068,54407725632,0.0,6437152881.0,0.0,403253093068.0,0.0,403253093068.0,-319200062238.0,84053030830.0,-9594707490.0,0.0,-1143028136.0,-33603749168,46148698917.0,17009663521.0,13531097217.0,-3559612505.0,13450051016.0,73129847150,-44232036148,27470986164.0,56368797166,1961071534.0,54407725632,,,,,,,,,,,,,,,,,,
NLG,2013,3,0.0,255682715088,25797749111,0.0,1100647643.0,-9501139802.0,255682715088.0,-6978473129.0,248704241959.0,-167801396006.0,80902845953.0,-15308615969.0,0.0,-12871139952.0,-19216009982,34607727693.0,505326688.0,-56978056.0,-210143171.0,295183517.0,34845933154,-1669271054,-130616122.0,33046045978,7248296867.0,25797749111,,,,,,,,,,,,,,,,,,
NLG,2013,2,0.0,84324181510,-28232053805,0.0,1020541851.0,-10819214544.0,84324181510.0,0.0,84324181510.0,-57505423976.0,26818757534.0,-10855781544.0,0.0,-7794681439.0,-34753256974,-25564420572.0,407023535.0,15122681.0,-48574232.0,358449303.0,-25190848588,-851699529,-599989287.0,-26642537404,1589516401.0,-28232053805,,,,,,,,,,,,,,,,,,
NLG,2013,1,0.0,21361078566,-33738863343,0.0,1316589512.0,-10808348073.0,21361078566.0,-1050273119.0,20310805447.0,-13383808207.0,6926997240.0,-11022996670.0,0.0,-4243705642.0,-28251742244,-35274857804.0,282319739.0,9346082.0,-559439735.0,-277119996.0,-35542631718,-785327820,64683256.0,-36263276282,-2524412939.0,-33738863343,,,,,,,,,,,,,,,,,,
NT2,2024,4,0.48595226479175385,1783938239755,74562899210,-0.6895089109880175,34638734711.0,-10154252614.0,1783938239755.0,0.0,1783938239755.0,-1696128018245.0,87810221510.0,-10296781742.0,,0.0,-22815567862,89336606617.0,684351401.0,,-443479065.0,240872336.0,89577478953,-15014579743,0.0,74562899210,,74562899210,,,,,,,,,,,,,,,,,,
NT2,2024,3,1.0966513810373424,1711759896154,44304743912,1.357969232034962,26736276199.0,-10992372513.0,1711759896154.0,0.0,1711759896154.0,-1652181211719.0,59578684435.0,-11779179652.0,,0.0,-25212194234,49323586748.0,1172047700.0,,-142778536.0,1029269164.0,50352855912,-6048112000,0.0,44304743912,,44304743912,,,,,,,,,,,,,,,,,,
NT2,2024,2,0.001517945414007512,2186073466321,122185199956,-0.15293445663562868,19201800447.0,-8655508250.0,2186073466321.0,0.0,2186073466321.0,-2056559188727.0,129514277594.0,-8691510915.0,,0.0,-18408965938,121615601188.0,729158457.0,,-159559689.0,569598768.0,122185199956,0,0.0,122185199956,,122185199956,,,,,,,,,,,,,,,,,,
NT2,2024,1,-0.8800176029718736,261906934605,-158158882688,-1.6764097167324188,19368224678.0,-5127684624.0,261906934605.0,0.0,261906934605.0,-487297275813.0,-225390341208.0,-7890032199.0,,0.0,-14730826781,-228642975510.0,70619369115.0,,-135276293.0,70484092822.0,-158158882688,0,0.0,-158158882688,,-158158882688,,,,,,,,,,,,,,,,,,
NT2,2023,4,-0.37630300304798414,1200535361750,240145053590,0.502311834601599,32081903225.0,-11510406129.0,1200535361750.0,0.0,1200535361750.0,-973690046653.0,226845315097.0,-11866595081.0,,0.0,9576044993,256636668234.0,1398071346.0,,-1465404414.0,-67333068.0,256569335166,-16424281576,0.0,240145053590,,240145053590,,,,,,,,,,,,,,,,,,
NT2,2023,3,-0.6234778270827385,816425616407,-123766904938,-1.6220114243380612,35232032830.0,-10308193504.0,816425616407.0,0.0,816425616407.0,-948558589928.0,-132132973521.0,-10563774866.0,,0.0,-16458549773,-123923265330.0,351926569.0,,-195566177.0,156360392.0,-123766904938,0,0.0,-123766904938,,-123766904938,,,,,,,,,,,,,,,,,,
NT2,2023,2,-0.18795196333445013,2182760155553,144245272297,-0.6048120110354536,17472248302.0,-4917409073.0,2182760155553.0,0.0,2182760155553.0,-2020512888346.0,162247267207.0,-4917409073.0,,0.0,-17705724385,157096382051.0,346861735.0,,-191522358.0,155339377.0,157251721428,-13006449131,0.0,144245272297,,144245272297,,,,,,,,,,,,,,,,,,
NT2,2023,1,0.08789287961443372,2182877997875,233821127603,0.465188057149361,22055116541.0,-7107484445.0,2182877997875.0,0.0,2182877997875.0,-1931234671664.0,251643326211.0,-7107484445.0,,0.0,-20098542956,246492415351.0,271834691.0,,-590405233.0,-318570542.0,246173844809,-12352717206,0.0,233821127603,,233821127603,,,,,,,,,,,,,,,,,,
NT2,2022,4,0.17760937295894288,1924869556238,159850337366,0.31996768591525104,18725692049.0,-7946115403.0,1924869556238.0,0.0,1924869556238.0,-1859985310951.0,64884245287.0,-10204908878.0,,0.0,115820719356,189225747814.0,326427512.0,,-14356081541.0,-14029654029.0,175196093785,-15345756419,0.0,159850337366,,159850337366,,,,,,,,,,,,,,,,,,
NT2,2022,3,0.0,2168333434606,198978507621,0.0,2454405663.0,-409822401.0,2168333434606.0,0.0,2168333434606.0,-1745805662243.0,422527772363.0,-539609869.0,,0.0,-209077513682,215365054475.0,207530423.0,,-153110327.0,54420096.0,215419474571,-1848768496,-14592198454.0,198978507621,,198978507621,,,,,,,,,,,,,,,,,,
NT2,2022,2,0.0,2687969254277,365004191233,0.0,1523905438.0,-4893103614.0,2687969254277.0,0.0,2687969254277.0,-2278942990163.0,409026264114.0,-4893103614.0,,0.0,-21493070454,384163995484.0,237560315.0,,-169660542.0,67899773.0,384231895257,-19227704024,0.0,365004191233,,365004191233,,,,,,,,,,,,,,,,,,
NT2,2022,1,0.0,2006519243557,159584379945,0.0,1701781491.0,-2117922108.0,2006519243557.0,0.0,2006519243557.0,-1821431687563.0,185087555994.0,-2117922108.0,,0.0,-16683046402,167988368975.0,379162088.0,,-179126064.0,200036024.0,168188404999,-8604025054,0.0,159584379945,,159584379945,,,,,,,,,,,,,,,,,,
NT2,2021,4,0.22826057889627713,1634556925614,121101705043,-0.4039044113055043,4006190527.0,-4375055078.0,1634556925614.0,0.0,1634556925614.0,-1484732837494.0,149824088120.0,-4375055078.0,,0.0,-21450840887,128004382682.0,2263088927.0,,-597094877.0,1665994050.0,129670376732,-19266384763,10697713074.0,121101705043,,121101705043,,,,,,,,,,,,,,,,,,
