id,sub_organ_code,organ_name,ownership_percent,symbol
22249056,CLTUGSER,Công ty Cổ Phần Lai Dắt Và Dịch Vụ Hàng Hải Cảng Cửa Lò,0.36,NAP
22249035,KLMGAR,Công ty Cổ phần May Klw Việt Nam,0.48,NAG
22249039,0300711903,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG VÀ PHÁT TRIỂN,0.35,NAC
22249040,VNCC,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP,0.0,NAC
22249008,2350281,PT Era Blue Elektronic,0.45,MWG
22249009,ANKHANGR,Công ty CP Dược Phẩm An Khang Pharma,0.9999,MWG
22245909,MCC,Công ty Cổ phần Gạch ngói cao cấp,0.3008,MVC
22245910,NHC,Công ty Cổ phần Gạch ngói Nhị Hiệp,0.3004,MVC
22245911,NNC,Công ty Cổ phần Đá Núi Nhỏ,0.4355,MVC
22252240,12454,Công ty CP Thiết Bị Khai Thác Mỏ,0.0,MVB
22248986,4001085839,Công ty Cổ Phần Gạch Không Nung Điện Bàn,0.74,MTH
22248892,3000377298,CÔNG TY CỔ PHẦN VẬT LIỆU VÀ XÂY DỰNG HÀ TĨNH,0.26667,MTA
22248979,NBACO,Công ty Cổ phần NBA,0.2333,MST
22248980,NDC1,Công ty Cổ phần Xây lắp I Nam Định,0.2382,MST
22248981,TRAINCO,Công ty CP Xây Dựng Hạ Tầng Đô Thị Và Giao Thông,0.4964,MST
22248982,TRAINCOINV,Công ty Cổ phần Đầu tư và Phát triển Trainco,0.204,MST
22248983,VC2,Công ty Cổ phần Đầu tư và Xây dựng VINA2,0.3616,MST
22248972,ABATTOIRLB,Công ty Cổ Phần Chế Biến Súc Sản Long Bình,0.25,MSN
22248973,CLMF,Công ty Cổ phần Thực phẩm Cholimex,0.0,MSN
22248974,DPTC,Công ty Cổ phần Sản xuất thương mại dịch vụ Đồng Nai,0.213,MSN
22248975,TCB,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,0.1484293,MSN
22248976,TPPACK,Công ty Cổ Phần Bao Bì Thuận Phát,0.25,MSN
22248977,VISSAN,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản,0.0,MSN
22248946,MPAQUAMEKONG,Công ty TNHH Dịch Vụ Kỹ Thuật Nuôi Trồng Thủy Sản Minh Phú Aquamekong,0.49,MPC
22249142,GAR9,Công ty Cổ Phần May 9,0.2678,MNB
22249143,GIAPHUCGAR,Công ty Cổ Phần May Gia Phúc,0.475,MNB
22249144,NBSTGAR,Công Ty Cổ Phần May Nhà Bè - Sóc Trăng,0.36,MNB
22249145,NHABECONS,Công Ty Cổ Phần Công Nghệ Và Thiết Bị Nhà Bè,0.4098,MNB
22249146,NHABEINV,Công ty Cổ Phần Nbc Logistics,0.2858,MNB
22249147,NHABETECH,Công Ty CP Tư Vấn Công Nghệ Nhà Bè,0.3,MNB
22249148,SONGTIENGAR,Công ty Cổ Phần May Sông Tiền,0.4389,MNB
22249149,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,MNB
22248920,VISSAN,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản,0.2494,MML
22248871,0102276127,Công ty Cổ Phần Đầu Tư Và Thương Mại Sài Gòn-hà Nội,0.2,MIE
22248859,BOGOMIN,CÔNG TY TNHH KHAI THÁC VÀNG BỒNG MIÊU,0.1,MIC
22248860,PSGC,Công ty TNHH Vàng Phước Sơn,0.15,MIC
22248853,STG,Công ty Cổ phần Kho Vận Miền Nam,0.0,MHC
22248854,VWL,Công ty TNHH Hàng Hải Wallem Việt Nam,0.51,MHC
22246093,NTC,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên,0.0,MH3
22247156,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,MGG
22248834,SONGDA,Tổng Công ty Sông Đà,0.0,MEC
22248832,C32,Công ty Cổ phần CIC39,5e-06,MDG
22248965,CLMF,Công ty Cổ phần Thực phẩm Cholimex,0.0,MCH
22248821,ANPHAEL,Công ty Cổ phần Đầu tư Thủy điện Anpha,0.46,MCG
22248815,BDBMC,Công ty Cổ phần Vật liệu và Xây dựng Bình Dương,0.0,MCC
22252226,0106840785,Công Ty Cổ Phần Vcado Global,0.4,MBG
22252227,4201655941,Công Ty Cổ Phần Quốc Bảo Vạn Ninh,0.32,MBG
22252228,4401039361,Công ty Cổ Phần Mbg Lạc Sanh Phú Yên,0.48,MBG
22252229,4401055010,Công ty CP Công Nghiệp Miền Trung,0.4167,MBG
22252230,4401055028,Công ty CP Pjaca Phú Yên,0.48,MBG
22248798,VNAIR,Tổng Công ty Hàng không Việt Nam - CTCP,0.0,MAS
22248792,TMS,Công ty Cổ phần Transimex,0.0,MAC
22248648,LAOCAIWASE,Công ty Cổ phần Xây dựng Cấp thoát nước Lào Cai,0.2499,LWS
22248786,LTRENEW,Công ty Cổ phần Năng lượng Tái tạo Lương Tài,0.25,LUT
22245649,LIONAGREVO,Công ty Cổ phần Lion Agrevo,0.2991,LTG
22245650,VTLT,Công ty TNHH Thương Mại Quốc Tế Viên Thị Lộc Trời,0.49,LTG
22248778,0102264851,Công ty Cổ phần Cáp và Thiết bị Viễn thông,0.4953,LTC
22248775,0500568665,Công ty Cổ Phần Rượu Việt Nam - Thụy Điển,0.3839,LSS
22248740,XALIVICO,Công Ty TNHH Xalivico,0.0,LIX
22248692,0100151683,Công ty TNHH Khu Công Nghiệp Thăng Long,0.0,LIC
22248693,0700145924,Công ty TNHH Liên Doanh Sản Xuất Vlxd Hà Nam Hapro - Co - Ltd,0.4848,LIC
22248694,0100106419,Công Ty Cổ Phần Licogi 19,0.2262,LIC
22248695,0900446661,Công Ty Cổ Phần Đầu Tư Và Vật Liệu Xây Dựng Đông Anh - 8,0.4873,LIC
22248696,12412,Công ty Cổ Phần Đầu Tư - Xây Dựng Bình Long,0.204,LIC
22248697,BHA,Công ty Cổ phần Thủy điện Bắc Hà,0.41,LIC
22248698,L14,Công ty Cổ phần Licogi 14,0.1849,LIC
22248676,IGREENCORP,Công Ty Cổ Phần Công Nghệ Igreen,0.4,LHG
22248677,SAPULICO,Công ty Cổ phần Chiếu sáng Công cộng Thành phố Hồ Chí Minh,0.2782,LHG
22248667,0314760001,CÔNG TY CỔ PHẦN QUẢN LÝ VÀ KHAI THÁC BẤT ĐỘNG SẢN RIVERA HOMES,0.49,LGL
22248668,0600415260,CÔNG TY CỔ PHẦN XÂY DỰNG HẠ LONG,0.4,LGL
22248669,RIVERAINVEST,Công ty Cổ phần Đầu tư Rivera,0.48,LGL
22248665,MCSC,Công ty CP Dịch Vụ Quản Lý Khai Thác Cầu Đường Cii,0.66667,LGC
22248706,12412,Công ty Cổ Phần Đầu Tư - Xây Dựng Bình Long,0.4,LG9
22248646,2400873323,Htx Môi Trường Xanh Vân Sơn,0.35,LCM
22248638,3200667734,Công ty Cổ Phần Cấp Nước Khu Kinh Tế Đông Nam Quảng Trị,0.45,LCG
22248639,4900907197,Công ty Cổ Phần Cao Tốc Hữu Nghị - Chi Lăng,0.2,LCG
22248640,BOTBGLS,Công ty Cổ phần Bot Bắc Giang - Lạng Sơn,0.2255,LCG
22248641,BOTBGLSHN,Công ty CP Bot Bắc Giang – Lạng Sơn – Hữu Nghị,0.3583,LCG
22248642,OBFC,Công ty TNHH Nhiên Liệu Sinh Học Phương Đông,0.22,LCG
22248630,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,LCD
22248621,HAPRO,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,0.0,LBC
22248618,BIWASE,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,0.0,LAW
22248619,DNP,Công ty Cổ phần DNP Holding,0.0,LAW
22248620,DNPW,Công ty Cổ phần Đầu tư Ngành nước DNP,0.0,LAW
22248614,LAMECO,Công ty Cổ Phần Cơ Khí Supe Lâm Thao,0.29,LAS
22248615,LTPACK,Công ty Cổ Phần Bao Bì Và Thương Mại Lâm Thao,0.3,LAS
22248596,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,L63
22248593,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,L61
22248592,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,L45
22248591,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,L44
22248590,LILAMA,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,0.0,L43
22248569,0100112797,Công Ty TNHH Phụ Tùng Xe Máy-ô Tô Goshi-Thăng Long,0.3,KTL
22248498,KBE,Công ty Cổ phần Sách và Thiết bị Trường học Kiên Giang,0.2,KTC
22248499,KIFOCAN,Công ty Cổ Phần Thực Phẩm Đóng Hộp Kiên Giang,0.3808,KTC
22248500,NGC,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Ngô Quyền,0.0,KTC
22248501,PETRO,Tập đoàn Xăng dầu Việt Nam,0.0,KTC
22248502,PETROKG,Công ty TNHH Xăng Dầu Kiên Giang,0.49,KTC
22248567,HAGEMCO,Công ty CP Đá Quý Và Vàng Hà Nội,0.4831,KSV
22248566,VIETTHAIZINC,Công ty Liên Doanh Công Nghiệp Kẽm Việt Thái,0.0,KSV
22248556,12403,Công ty Cổ Phần Kasaco,0.49,KST
22248557,PTI,Tổng Công ty Cổ phần Bảo hiểm Bưu điện,0.0,KST
22248550,NPKTRA,Công ty Cổ Phần Đầu Tư Thương Mại Nam Phú Khánh,0.3,KSD
22248551,VLXDHP,Công ty Cổ phần Vật liệu - Xây dựng Hải Phòng,0.49,KSD
22248548,2801139536,Công ty Cổ Phần Phú Nam Sơn,0.5,KSB
22248533,VNSTEEL,Tổng Công ty Thép Việt Nam - Công ty Cổ phần,0.0,KMT
22248528,FLCT,Công ty Cổ phần FLC Travel,0.366,KLF
22248529,HAICHAURE,CÔNG TY TNHH HẢI CHÂU,0.26,KLF
22248512,4201574467,Công ty Cổ Phần Đầu Tư Xây Dựng Cấp Thoát Nước Suối Dầu,0.3,KHW
22248515,KCE,Công ty Cổ phần Bê tông Ly tâm Điện lực Khánh Hòa,0.31,KHP
22248516,SCHC,Công ty Cổ phần Thủy Điện Sông Chò,0.1544,KHP
22248505,0310091582,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ LÂU ĐÀI VEN SÔNG,0.34,KHA
22248506,HOCMONFOOD,Công ty Cổ Phần Chế Biến Thực Phẩm Hóc Môn,0.2,KHA
22248466,DFP,Công ty Cổ Phần Chế Biến Thực Phẩm Dabaco,0.5,KDC
22248467,KFFC,CÔNG TY CỔ PHẦN THỰC PHẨM ĐÔNG LẠNH KIDO,0.49,KDC
22248468,LAVEI,Công ty Cổ Phần Đầu Tư Lavenue,0.5,KDC
22248456,KHP,Công ty Cổ phần Điện lực Khánh Hòa,0.0,KCE
22248446,12391,Công ty Cổ Phần Khu Công Nghiệp Sài Gòn - Nhơn Hội,0.1,KBC
22248447,12392,Công ty Cổ Phần Đầu Tư Khu Công Nghiệp Lê Minh Xuân 2,0.2272,KBC
22248448,SAIGONDANANG,Công ty Cổ phần Đầu tư Sài Gòn - Đà Nẵng,0.195,KBC
22248449,SGHCORP,Công ty Cổ phần Đầu tư Sài Gòn - Huế,0.2814,KBC
22248450,SGT,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,0.2148,KBC
22248451,SWCORP,Công Ty Cổ Phần Scanviwood,0.34,KBC
22248855,KISIMEX,Công ty Cổ Phần Thủy Sản Kiên Giang,0.4979,JOS
22248409,0109868034,CÔNG TY CỔ PHẦN CHẾ BIẾN KINH DOANH THAN HÀ NỘI ITASCO,0.4,ITS
22248410,3401215199,CÔNG TY CỔ PHẦN TỔNG HỢP VĨNH TÂN,0.35,ITS
22248411,5700642435,"CÔNG TY CỔ PHẦN ĐẦU TƯ, KHOÁNG SẢN VÀ DỊCH VỤ - VINACOMIN",0.26,ITS
22248424,0303129210,Công ty CP Tư Vấn Và Phát Triển Phần Mềm Larion,0.51,ITD
22248425,2040203,Công ty CP Intelnet,0.4542,ITD
22248415,0301714960,Công ty Cổ Phần Sản Xuất - Thương Mại - Xây Dựng Long Bình,0.3636,ITC
22248397,DBNL,Công ty Cổ Phần Tiếp Vận Tân Cảng - Bình Dương,0.36,IST
22248398,UNITHAILOG,Công ty CP Unithai Maruzen Logistics Việt Nam,0.2,IST
22248395,VNLINES,Tổng Công ty Hàng hải Việt Nam - CTCP,0.0,ISG
22248388,DTV,Công ty Cổ phần Phát triển điện Trà Vinh,0.2043,IPA
22248389,FSSCO,Công ty Cổ Phần Giải Pháp Phần Mềm Tài Chính,0.28,IPA
22248390,HOT,Công ty Cổ phần Du lịch - Dịch vụ Hội An,0.2001,IPA
22248391,VND,Công ty Cổ phần Chứng khoán VNDIRECT,0.2584,IPA
22248349,AGIMEX,Công ty Cổ phần Dược phẩm AGIMEXPHARM,0.3156,IMP
22248350,GDPC,Công Ty TNHH Dược Phẩm Gia Đại,0.26,IMP
22248351,VNPHARM,Tổng Công ty Dược Việt Nam - CTCP,0.0,IMP
22248367,0102642341,Công Ty Cổ Phần Đầu Tư Bất Động Sản Quốc Tế,0.32,ILS
22248368,0105393100,Công ty Cổ Phần Tư Vấn Xây Dựng Cgd Việt Nam,0.29,ILS
22248369,0108518541,Công ty CP Chuỗi Cung Ứng Liên Hợp,0.49,ILS
22248370,0500507704,Công ty May Liên Doanh Plummy,0.226,ILS
22248371,0500563716,Công ty Cổ Phần Xây Dựng Icc Việt Nam,0.306,ILS
22248372,2040192,Trường Trung Cấp Nghề Nhân Lực Quốc Tế Hà Nội,0.3,ILS
22248340,BECAMEXBP,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,0.3177,IJC
22248341,BIDC,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,0.0,IJC
22248329,12408,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN VIỆT LÀO,0.2,IDV
22248330,BINHANHN,Công ty Cổ phần Du lịch - Văn hóa Bình An,0.2,IDV
22248331,HAPDIC,Công ty Cổ phần Đầu tư phát triển Hạ tầng Khu Công nghiệp Đồng Văn III,0.2,IDV
22248332,PTID,Công ty Cổ phần Phát triển hạ tầng Phú Thành,0.2206,IDV
22248317,DUBAINV,Công ty Cổ Phần Đầu Tư Quốc Tế Dubai,0.4,IDJ
22248318,IDJTECHNOLOGY,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ GIÁO DỤC IDJ,0.3358,IDJ
22248319,VHITS,Công ty Cổ Phần Tư Vấn Đầu Tư Xây Dựng Asc,0.37,IDJ
22248303,BVEC,Công Ty Cổ Phần Phát Triển Đường Cao Tốc Biên Hòa - Vũng Tàu,0.49,IDC
22248304,DAKMIHP,Công ty Cổ phần Thủy điện Đak Mi,0.26,IDC
22248305,IDTT,Công ty Cổ phần Phát triển Khu Công nghiệp và Đô thị Thủ Thừa,0.3,IDC
22248306,LAMA,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,0.3013,IDC
22248307,PFGC,Công ty TNHH Kính Nổi Siêu Trắng Phú Mỹ,0.3,IDC
22248308,SONGHONG1,Công ty Cổ Phần Xây Dựng Số 1 Sông Hồng,0.3485,IDC
22248275,0102974347,Công ty Cổ Phần Đầu Tư Và Xây Dựng Số 3- Icic,0.2,ICI
22248276,0107511409,Công ty Cổ Phần Tư Vấn Thiết Kế Kiến Trúc Và Xây Dựng Công Nghiệp,0.2,ICI
22248277,0314178308,Công ty Cổ Phần Đầu Tư Và Xây Dựng Công Nghiệp Số 9,0.2,ICI
22248278,VINAINCON,Tổng Công ty Cổ phần Xây dựng Công nghiệp Việt Nam,0.0,ICI
22248279,XD24,Công ty Cổ Phần Đầu Tư Và Xây Dựng 24 - Icic,0.24,ICI
22248274,SONGHONGTRA,CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ VÀ THƯƠNG MẠI SÔNG HỒNG,0.4,ICG
22248271,2129682,Công ty Cổ phần Đầu tư Thương mại Thuỷ sản Hoa Kỳ,0.0,ICF
22252575,APLACO,Công ty Cổ Phần Nhựa Cao Cấp Hàng Không,0.3041,HVN
22252576,ARM,Công ty Cổ phần Xuất nhập khẩu Hàng không,0.4131,HVN
22252577,MAS,Công ty cổ phần Dịch vụ Hàng Không Sân Bay Đà Nẵng,0.3611,HVN
22252578,VALC,Công ty Cổ phần Cho thuê Máy bay Việt Nam,0.3248,HVN
22248248,5400233946,CÔNG TY CỔ PHẦN CHÍ THÀNH,0.2,HVH
22248229,0313881275,Công ty Cổ Phần Đầu Tư Thương Mại Dịch Vụ Ô Tô Nam Sài Gòn,0.0815,HUT
22248230,0315137858,Công ty Cổ phần Dịch Vụ Sài Gòn Ô Tô Gia Định,0.095,HUT
22248231,0317913834,Công ty Cổ phần Greenlynk Automotives,0.1893,HUT
22248232,2040139,Công ty CP Nvt Holdings,0.5,HUT
22248233,4001147588,Công ty TNHH Savico Quảng Nam,0.1826,HUT
22248234,BOTHTPT,Công Ty Trách Nhiệm Hữu Hạn Bot Hùng Thắng Phú Thọ,0.3,HUT
22248235,DTECH,CÔNG TY CỔ PHẦN D - TECH,0.2,HUT
22248236,TAE,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN THÁI AN,0.3,HUT
22248237,TLGROUP,Tổng Công ty Thăng Long - Công ty Cổ phần,0.0,HUT
22248238,TOYOTADONGSG,Công ty CP Toyota Đông Sài Gòn,0.1581,HUT
22248209,NIBGARCO,Công Ty Cổ Phần May Xuất Khẩu Ninh Bình,0.425,HUG
22248210,TIENHUNG,Công ty Cổ Phần Tiên Hưng,0.2905,HUG
22248211,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,HUG
22251721,3300363627,Công ty Cổ Phần Frit Huế,0.2914,HUB
22251722,3300384391,Công ty Cổ Phần Kinh Doanh Nhà Thừa Thiên Huế,0.4876,HUB
22251723,3300384426,Công ty Cổ Phần Bê Tông Và Xây Dựng Thừa Thiên Huế,0.48,HUB
22251724,3300384585,Công Ty CP Xây Dựng Và Đầu Tư Phát Triển Hạ Tầng Thừa Thiên Huế,0.3,HUB
22251725,HDC,Công ty Cổ phần Phát triển Nhà Bà Rịa Vũng Tàu,0.0,HUB
22251726,SRF,Công ty Cổ phần Searefico,0.0,HUB
22248202,H11,Công ty Cổ phần Xây dựng HUD101,0.0,HU6
22248199,0104469300,Công ty Cổ Phần Kiến Trúc Và Xây Dựng Cic Decor,0.2,HU1
22247804,0109987899,Công ty CP Thực Phẩm Thủy Tạ,0.3,HTM
22247805,0100107589,Công ty Cổ Phần Dịch Vụ - Xuất Nhập Khẩu Nông Sản Hà Nội,0.4238,HTM
22247806,0100145961,Công ty TNHH Cao Ốc Á Châu,0.4,HTM
22247807,0102048258,Công Ty Cổ Phần Phát Triển Thương Mại Và Du Lịch Hà Nội,0.4,HTM
22247808,0102137243,Công ty Cổ Phần Đầu Tư Thương Mại Và Dịch Vụ Chợ Bưởi,0.3,HTM
22247809,0102144804,"Công ty Cổ Phần Sản Xuất Kinh Doanh Gia Súc, Gia Cầm",0.4233,HTM
22247810,0102544224,Công ty Cổ Phần Đầu Tư Phát Triển Hạ Tầng Thương Mại Hà Nội,0.4928,HTM
22247811,0103828564,Công ty Cổ Phần Nội Thất Sinh Thái Hapro,0.0,HTM
22247812,0104600241,Công ty Cổ Phần Phân Phối Hapro,0.255,HTM
22247813,0105702077,Công ty Cổ Phần Thông Tin Hapro,0.2677,HTM
22247814,0107528836,Công ty Cổ Phần Khách Sạn Tràng Thi,0.3,HTM
22247815,3701669394,Công Ty Cổ Phần Kinh Doanh Xuất Nhập Khẩu An Phú Hưng,0.4,HTM
22247816,GCD,Công ty Cổ Phần Gốm Chu Đậu,0.3,HTM
22247817,HNFOOD,Công ty Cổ phần Thực phẩm Hà Nội,0.2,HTM
22247818,HNTRA,Công ty Cổ Phần Phát Triển Thương Mại Hà Nội,0.3119,HTM
22247819,LBC,Công ty Cổ phần Thương mại - Đầu tư Long Biên,0.3094,HTM
22247820,THUYTA,Công ty Cổ phần Thủy Tạ,0.3,HTM
22247821,VTL,Công ty Cổ phần Vang Thăng Long,0.0,HTM
22248182,4000735347,Công ty Cổ phần May Hòa Thọ - Quảng Nam,0.3061,HTG
22248183,4000851992,Công ty Cổ phần May Hòa Thọ - Phú Ninh,0.2,HTG
22247878,0311516012,CÔNG TY CỔ PHẦN BAAN-TRADINCORP,0.3,HTE
22248172,HOCMONFOOD,Công ty Cổ Phần Chế Biến Thực Phẩm Hóc Môn,0.35,HTC
22247785,2129684,Công ty Cổ Phần Coffee Indochine,0.334,HSM
22247977,HHAGRI,"Công ty Cổ phần Dịch Vụ, Vận Tải Và Vật Tư Nông Nghiệp Hồng Hà",0.458,HSL
22247978,HHPHARMA,CÔNG TY CỔ PHẦN HONGHA PHARMA,0.45,HSL
22247979,NLXAGRI,Công ty Cổ phần Nông sản Ngọc Lặc Xanh,0.454,HSL
22248151,2447203,Công ty Cổ phần Hoa Sen Sài Gòn,0.4,HSG
22248152,HOASENPORT,Công ty Cổ Phần Cảng Quốc Tế Hoa Sen,0.49,HSG
22248125,BHN,Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội,0.0,HRB
22248119,1800715721,Công Ty CP Đầu Tư - Địa Ốc Hoàng Quân Cần Thơ,0.39,HQC
22248120,HQNTRE,Công ty TNHH Tư Vấn - Thương Mại - Dịch Vụ Địa Ốc Hoàng Quân Nha Trang,0.4,HQC
22248121,TNACOLLEGE,Trường Trung Cấp Kinh Tế - Kỹ Thuật Tây Nam Á,0.2,HQC
22247720,BTHD,Công Ty TNHH Bt Hà Đông,0.5,HPX
22247721,CIEN5,Tổng Công ty Xây Dựng Công Trình Giao Thông 5-ctcp,0.3868,HPX
22248097,12258,Công ty Cổ Phần Sơn Dầu Khí Việt Nam,0.3121,HPP
22248098,12260,Công ty Cổ Phần Tập Đoàn Vlc,0.3294,HPP
22248099,12261,Công ty TNHH Sơn Samhwa Hải Phòng,0.5,HPP
22248100,3702966840,Công ty TNHH Sơn Bột VLC,0.2,HPP
22248101,ACPC,Công ty Cổ Phần Bất Động Sản Sơn & Hóa Chất Á Châu,0.266,HPP
22248102,SIVICO,Công ty Cổ phần SIVICO,0.0672,HPP
22247990,0312476757,Công Ty Trách Nhiệm Hữu Hạn Khu Kỹ Nghệ Việt Nhật,0.45,HPI
22248071,6200118352,Công ty Cổ Phần Đầu Tư Thuỷ Điện Nậm Ma 2a,0.27,HPD
22248068,IPAG,Công ty Cổ phần Tập đoàn Đầu tư I.P.A,0.0,HOT
22248206,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,HNI
22248042,BDRUBBER,Công ty Cổ Phần Cao Su Bidiphar,0.4914,HNG
22249100,PPC,Công ty Cổ phần Nhiệt điện Phả Lại,0.0,HND
22249101,VINACOMINPOWER,Tổng Công ty Điện lực TKV - Công ty Cổ phần,0.0,HND
22248009,0901024831,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN TTT,0.49,HMS
22248014,NPLC,CÔNG TY TNHH TIẾP VẬN NAM PHÁT,0.9679,HMH
22248006,VGC,Tổng Công ty Viglacera - Công ty Cổ phần,0.0,HLY
22247732,12377,Công ty Cổ Phần May Halotexco,0.105,HLT
22247733,DHTC,Công ty Cổ phần Dệt Hà Đông Hanosimex,0.0154,HLT
22247999,HUDLANDTS,Công ty Cổ phần Hudland Thương mại và dịch vụ,0.0,HLD
22245775,0202084468,Công ty Cổ Phần Sản Xuất Pbat An Phát,0.3983,HII
22245776,0801352476,Công ty Cổ Phần Dịch Vụ Suất Ăn Công Nghiệp An Phát,0.1667,HII
22247986,0108551891,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU NÔNG SẢN TRUNG ƯƠNG 6,0.36,HIG
22247987,LHIT,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG TIN LAM HỒNG,0.26,HIG
22247988,PICOM,Công ty Cổ phần Đầu tư - Xây dựng công trình văn hóa và đô thị,0.3,HIG
22247727,12254,Công Ty CP Hal Invest,0.4,HID
22247742,BOTBGLSHN,Công ty CP Bot Bắc Giang – Lạng Sơn – Hữu Nghị,0.316,HHV
22247743,KHDEOCABOT,Công Ty Cổ Phần Đầu Tư Bot Đèo Cả Khánh Hòa,0.4734,HHV
22247961,HHSF,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,0.0,HHS
22247962,HUNGVIETTRA,Công ty cổ phần Tập đoàn Bất động sản CRV,0.3517,HHS
22247963,TGSEDECO,Công ty Cổ Phần Phát Triển Dịch Vụ Trường Giang,0.485,HHS
22247964,TNSERINCO,Công ty Cổ phần Đầu tư Dịch vụ Thành Nam,0.48,HHS
22247957,0108828180,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ HOÀNG HÀ,0.3,HHP
22247951,BXCP,Công ty Cổ phần Bến xe trung tâm Cẩm Phả,0.0,HHG
22247952,TBXTRA,CÔNG TY CỔ PHẦN THƯƠNG MẠI THÁI BÌNH XANH,0.4554,HHG
22247939,3200270922,CÔNG TY CỔ PHẦN DU LỊCH THIÊN PHÚC,0.3133,HGT
22247940,CITADEL,CÔNG TY TNHH ĐẦU TƯ DU LỊCH KINH THÀNH,0.35,HGT
22247941,DELACITE,Công ty TNHH Khách sạch Kim Thành,0.3524,HGT
22247942,HGTRAVEL,CÔNG TY TNHH LỮ HÀNH HƯƠNG GIANG,0.49,HGT
22247943,LANGCO,CÔNG TY TNHH DU LỊCH LĂNG CÔ,0.4,HGT
22247944,SGMORINHUE,CÔNG TY TNHH SAIGON MORIN - HUẾ,0.5,HGT
22247929,CXH,Công ty Cổ phần Xe khách Hà Nội,0.24,HFC
22247926,VEPIC,Công ty Cổ phần Đầu tư Xuất bản - Thiết bị Giáo dục Việt Nam,0.0092,HEV
22247925,12319,Công Ty Tnhh S.A.S.-Ctamad,0.35,HEM
22247920,0101645614,Công ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng Thủy Lợi Thủy Điện,0.4,HEJ
22247921,2700338408,Công ty Cổ Phần Tư Vấn Khảo Sát Và Xây Dựng Số 2,0.3,HEJ
22247908,HHDV,Công Ty Tnhh Hỗn Hợp Dịch Vọng,0.5,HDG
22247889,3400907831,Công ty Cổ Phần Tm&dv Bất Động Sản Nghỉ Dưỡng Ý Ngọc Bình Thuận,0.3485,HDC
22247890,DDVTICE,Công ty Cổ Phần Đầu Tư Xây Dựng Giải Trí Đại Dương Vũng Tàu,0.4727,HDC
22247891,HODECOIC,Công ty Cổ Phần Đầu Tư Và Xây Dựng Hodeco,0.35,HDC
22247892,TTHC,Công ty Cổ phần Xây lắp Thừa Thiên Huế,0.3996,HDC
22247886,PGSC,Công ty Cổ phần Chứng Khoán HD,0.0,HDB
22248204,4401101725,Công ty TNHH Đầu Tư Phát Triển Nhà Và Đô Thị Phú Yên,0.3,HD8
22247773,HANDICO6ME,CÔNG TY CỔ PHẦN XÂY LẮP CƠ ĐIỆN HANDICO 6 ,0.3,HD6
22247774,HTC6,Công ty Cổ phần Thương mại và Xây lắp Handico 6,0.3,HD6
22247775,LAND6RE,Công ty Cổ phần Bất động sản Land 6,0.3,HD6
22247776,NVLAND,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN VÀ CƠ SỞ HẠ TẦNG NHÂN VIỆT,0.3,HD6
22247874,0106740808,Công ty Cổ Phần Nhựa Kng,0.2,HCD
22247873,CLJSC,Công ty Cổ Phần Chu Lai,0.4909,HCC
22247682,0200115223,Công ty Liên Doanh Làng Quốc Tế Hướng Dương Gs-hp,0.4,HC3
