id,sub_organ_code,ownership_percent,organ_name,type,symbol
22251196,GLSC,0.0,Công ty Cổ phần Chứng khoán Sen Vàng,công ty liên kết,TDH
22251197,HUBATPS,0.2548,Công ty Cổ phần Dịch vụ và Xúc tiến Thương mại Hiệp hội Doanh nghiệp TP.HCM,công ty liên kết,TDH
22251198,TDAM,0.49,Công ty TNHH Quản lý và Kinh doanh chợ nông sản Thủ Đức,công ty liên kết,TDH
22251199,VICOQT,0.0,Công ty Cổ phần Đầu tư và Khoáng sản Vico Quảng Trị,công ty liên kết,TDH
22251186,4900893762,1.0,Công ty TNHH 1tv Đầu Tư Hạ Tầng Tdg Global,công ty con,TDG
22251187,4900902015,0.2,Công ty Cổ Phần Power Trade,công ty liên kết,TDG
22251171,3700877200,0.58,Công ty Cổ Phần Xi Măng Hà Tiên Kiên Giang - Becamex,công ty con,TDC
22251172,3700945605,0.81,Công ty Cổ Phần Vật Liệu Xây Dựng Becamex,công ty con,TDC
22251173,HTKG,0.58,Công ty Cổ phần Xi Măng Hà Tiên Kiên Giang,công ty con,TDC
22251174,EIU,0.24,Trường Đại Học Quốc Tế Miền Đông,công ty liên kết,TDC
22251175,EIU,0.24,Trường Đại Học Quốc Tế Miền Đông,công ty liên kết,TDC
22251176,SINV,0.5,Công ty Liên Doanh TNHH Sinviet,công ty liên kết,TDC
22251164,0310151760,0.575,Công ty Cổ Phần Tiếp Vận Cát Lái,công ty con,TCW
22251165,0310959597,0.51,Công ty Cổ Phần Tân Cảng Hiệp Lực,công ty con,TCW
22251166,0316787129,0.36,Công ty Cổ Phần Tân Cảng Express,công ty liên kết,TCW
22251167,0318512521,0.36,Công ty Cổ Phần Depot Kho Vận Tân Cảng,công ty liên kết,TCW
22251141,0313019898,1.0,Công ty TNHH Tc Tower,công ty con,TCM
22251142,0316806269,1.0,Công ty TNHH Tc Commerce,công ty con,TCM
22251143,GTTJ,0.7094,Công ty Cổ phần Trung Tâm Y Khoa Thành Công,công ty con,TCM
22251144,0305147889,0.2379,Công ty Cổ Phần Đầu Tư Xây Dựng Thành Phúc,công ty liên kết,TCM
22251145,3500857750,0.2961,Công ty Cổ Phần Du Lịch Golf Vũng Tàu,công ty liên kết,TCM
22251136,DNNPORT,0.51,Công ty Cổ Phần Tiếp Vận Tân Cảng Đồng Nai,công ty con,TCL
22251137,CLEASTERN,0.2,Công ty CP Cát Lái - Đông Sài Gòn,công ty liên kết,TCL
22251138,DNNPORT,0.51,Công ty Cổ Phần Tiếp Vận Tân Cảng Đồng Nai,công ty liên kết,TCL
22251139,TANCANG128,0.36,Công ty CP Tân Cảng 128 - Hải Phòng,công ty liên kết,TCL
22251140,TCBTCORP,0.36,Công ty Cổ Phần Tân Cảng Bến Thành,công ty liên kết,TCL
22246556,0100106507,0.6747,Công ty Cổ Phần Khoá Minh Khai,công ty con,TCK
22246557,0100106578,0.5154,Công ty Cổ Phần Cơ Khí Xây Dựng Và Lắp Máy Điện Nước,công ty con,TCK
22246558,0104629709,1.0,Công Ty TNHH Một Thành Viên Xây Lắp Và Kinh Doanh Vật Tư Thiết Bị Số 27,công ty con,TCK
22246559,1000215663,0.5361,Công ty Cổ Phần Cơ Khí Và Xây Lắp Thái Bình,công ty con,TCK
22246560,2800226553,0.5139,Công ty Cổ Phần Cơ Khí Và Xây Lắp Sông Chu,công ty con,TCK
22246561,3500101989,1.0,Công Ty TNHH Một Thành Viên Sản Xuất-xuất Nhập Khẩu Dịch Vụ Phát Triển Nông Thôn,công ty con,TCK
22246562,COMA2,0.5138,Công ty Cổ phần Cơ khí Xây dựng số 2 Hà Bắc,công ty con,TCK
22246563,0021464635,0.31,Công ty Liên Doanh TNHH Đồng Hồ Nước Zenner - Coma,công ty liên kết,TCK
22246564,0100106553-007,0.2,Công ty Cổ Phần Cơ Khí Và Đầu Tư Xây Dựng Số 9,công ty liên kết,TCK
22247965,0201804755,0.9998,Công ty Cổ Phần Đầu Tư Tô Hiệu,công ty con,TCH
22247966,0202085165,0.6033,Công ty CP Phát Triển Nhà Đại Lộc,công ty con,TCH
22247967,HHS,0.48173,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,công ty con,TCH
22247968,HUNGVIETTRA,0.3809,Công ty cổ phần Tập đoàn Bất động sản CRV,công ty con,TCH
22247969,THINHHIEPCONSCO,0.9584,Công ty Cổ Phần Xây Dựng Thịnh Hiệp,công ty con,TCH
22247970,THINHPHATRESCO,0.96326,Công ty Cổ Phần Xây Dựng Địa Ốc Thịnh Phát,công ty con,TCH
22247971,HHS,0.48173,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,công ty liên kết,TCH
22247972,HOANGHASERINCO,0.48,Công ty Cổ Phần Đầu Tư Dịch Vụ Hoàng Hà,công ty liên kết,TCH
22247973,LAMHAUTRAS,0.475,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI LÂM HẬU,công ty liên kết,TCH
22247974,TGSEDECO,0.48,Công ty Cổ Phần Phát Triển Dịch Vụ Trường Giang,công ty liên kết,TCH
22247975,VINHQUANGINTRAD,0.45,CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI QUỐC TẾ VINH QUANG,công ty liên kết,TCH
22251623,0317111679,0.8,Công ty Cổ phần TCD Plus,công ty con,TCD
22251624,0317828674,0.998,Công ty TNHH Tracodi E&c,công ty con,TCD
22251625,ANTRACO,0.5,Công ty TNHH Liên Doanh Khai Thác Chế Biến Vật Liệu Xây Dựng An Giang,công ty con,TCD
22251626,TAPIOTEK,0.0,Công ty Cổ Phần Tapiotek,công ty con,TCD
22251627,TCDLABOUR,0.7,CÔNG TY CỔ PHẦN XUẤT KHẨU LAO ĐỘNG TRACODI,công ty con,TCD
22251628,BCGLAND,0.0943,Công ty Cổ phần BCG Land,công ty liên kết,TCD
22251629,SONLONGDI,0.4063,Công ty Cổ Phần Đầu Tư Và Phát Triển Sơn Long,công ty liên kết,TCD
22251630,WMAGNOLIA,0.4,CÔNG TY CỔ PHẦN WHITE MAGNOLIA,công ty liên kết,TCD
22251123,TAMC,1.0,Công ty TNHH MTV Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng Thương Mại Cổ phần Kỹ Thương Việt Nam,công ty con,TCB
22251124,TCBS,0.9407,Công ty Cổ phần Chứng khoán Kỹ Thương,công ty con,TCB
22251125,TECHCAP,0.8899956,Công ty Cổ phần Quản Lý Quỹ Kỹ Thương,công ty con,TCB
22251126,MSN,0.0,Công ty Cổ phần Tập đoàn Masan,công ty liên kết,TCB
22251110,0106601787,1.0,Công Ty TNHH Một Thành Viên Thiết Kế Và Chế Tạo Thiết Bị Điện - Eemc,công ty con,TBD
22251111,EEMC,0.0,Công ty Cổ phần Chế tạo Thiết bị Điện,công ty con,TBD
22251112,VINAELECTRO,1.0,Công Ty TNHH Một Thành Viên Thiết Bị Lưới Điện - Eemc,công ty con,TBD
22251113,THIBIDI,0.0,Công ty Cổ phần Thiết bị điện,công ty liên kết,TBD
22251105,MUONGHUMHP,0.5094,Công ty Cổ phần Thủy Điện Mường Hum,công ty con,TBC
22251106,12499,0.49,Công ty Cổ Phần Đầu Tư Thủy Điện Thác Bà 2,công ty liên kết,TBC
22251107,GEN3,0.0,Tổng Công ty Phát điện 3 - Công ty Cổ phần,công ty liên kết,TBC
22251647,2040182,1.0,Công ty TNHH Một Thành Viên Xuất Khẩu Gạo Trung An,công ty con,TAR
22251648,2040183,1.0,Công ty TNHH Một Thành Viên Kinh Doanh Bất Động Sản Trung An,công ty con,TAR
22251649,TRUAKIGIA,0.9081,Công ty CP Nông Nghiệp Công Nghệ Cao Trung An Kiên Giang,công ty con,TAR
22251650,GAOVD,0.39,Công ty TNHH Sản Xuất Chế Biến Kinh Doanh Xuất Khẩu Gạo Việt Đức,công ty liên kết,TAR
22251651,NOVATECHTH,0.4,Công ty TNHH Novatech Trung Hưng,công ty liên kết,TAR
22251023,CTSHIPYARD,0.7,Công ty Cổ phần Đóng Mới Và Sửa Chữa Phương Tiện Thủy Cần Thơ,công ty con,SWC
22251024,ECCO,0.9902,Công ty Cổ Phần Xây Lắp Công Trình,công ty con,SWC
22251025,SOWATMES,0.51,Công ty Cổ Phần Dịch Vụ Xây Dựng Và Cơ Khí Đường Thủy Miền Nam,công ty con,SWC
22251026,LOGIS1,0.37,Công Ty Liên Doanh Phát Triển Tiếp Vận Số 1,công ty liên kết,SWC
22251027,PDN,0.2025,Công ty Cổ phần Cảng Đồng Nai,công ty liên kết,SWC
22251028,SOWATCOSER,0.2627,Công Ty Cổ Phần Dịch Vụ Tổng Hợp Đường Thủy Miền Nam,công ty liên kết,SWC
22250981,0302751838,0.35,Công ty TNHH Toyota Lý Thường Kiệt,công ty con,SVC
22250982,0313958908,1.0,Công ty Cổ Phần Đầu Tư Savico,công ty con,SVC
22250983,0317596423,0.98,Công ty CP Đầu Tư Phát Triển Savico Miền Nam,công ty con,SVC
22250984,0402052199,0.3164,Công ty Cổ Phần Ô Tô Âu Việt,công ty con,SVC
22250985,1101940058,0.6,Công Ty TNHH TM & DV Ô Tô Đồng Hiệp,công ty con,SVC
22250986,1800638890,0.8812,Công Ty TNHH Thương Mại Dịch Vụ Sài Gòn,công ty con,SVC
22250987,1801413586,0.7,Công ty Cổ Phần Ô Tô Sao Tây Nam,công ty con,SVC
22250988,1801716686,0.65,Công ty Cổ phần Dịch Vụ Ô Tô Cần Thơ,công ty con,SVC
22250989,3502458462,0.51,Công ty Cổ Phần Ô Tô Bà Rịa Vũng Tàu,công ty con,SVC
22250990,3801177156,0.55,Công ty TNHH Xe Và Thiết Bị Chuyên Dùng Vĩnh Thịnh,công ty con,SVC
22250991,5801392333,0.52,Công ty TNHH Ô Tô Lâm Đồng,công ty con,SVC
22250992,BDF,0.8191,Công ty CP Dịch Vụ Ô Tô Thành Phố Mới Bình Dương,công ty con,SVC
22250993,DNSONTRA,0.9828,Công ty Cổ Phần Đầu Tư Đà Nẵng Sơn Trà,công ty con,SVC
22250994,FUSO,0.999,Công ty CP Ô Tô Tây Bắc Sài Gòn,công ty con,SVC
22250995,GPTJV,0.64,Công Ty TNHH Toyota Giải Phóng,công ty con,SVC
22250996,HINOVT,0.8,Công ty Cổ Phần Ô Tô Vĩnh Thịnh,công ty con,SVC
22250997,HSVC,0.7,Công ty CP Savico Hà Nội,công ty con,SVC
22250998,NSHAUTO,0.51,Công Ty CP Ô Tô Nam Sông Hậu,công ty con,SVC
22250999,OTOS,0.8086,Công ty CP Otos,công ty con,SVC
22251000,SGAUTOSER,0.5205,Công ty CP Dịch Vụ Sài Gòn Ô Tô,công ty con,SVC
22251001,SGCLAUTO,0.8417,Công ty Cổ Phần Ô Tô Sài Gòn Cửu Long,công ty con,SVC
22251002,SGSJ,0.5735,Công ty Cổ Phần Sài Gòn Ngôi Sao,công ty con,SVC
22251003,SGST,0.8812,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SÀI GÒN Ô TÔ,công ty con,SVC
22251004,SVCDN,0.7,Công ty Cổ Phần Savico Đà Nẵng,công ty con,SVC
22251005,TYTCT,0.64,Công ty TNHH Toyota Cần Thơ,công ty con,SVC
22251006,0110578435,0.0,Công ty Cổ Phần Đầu Tư Tri Thức Tương Lai,công ty liên kết,SVC
22251007,0302751838,0.35,Công ty TNHH Toyota Lý Thường Kiệt,công ty liên kết,SVC
22251008,0313958908,1.0,Công ty Cổ Phần Đầu Tư Savico,công ty liên kết,SVC
22251009,1801413586,0.7,Công ty Cổ Phần Ô Tô Sao Tây Nam,công ty liên kết,SVC
22251010,BDF,0.8191,Công ty CP Dịch Vụ Ô Tô Thành Phố Mới Bình Dương,công ty liên kết,SVC
22251011,CDGS,0.0,Công ty TNHH ComfortDelGro Savico Taxi,công ty liên kết,SVC
22251012,SWEDEN,0.32,Công ty CP Ô Tô Bắc Âu,công ty liên kết,SVC
22251013,TOYOTADONGSG,0.303,Công ty CP Toyota Đông Sài Gòn,công ty liên kết,SVC
22250963,0313440288,0.99,Công ty Cổ Phần Cảng Miền Nam,công ty con,STG
22250964,0315428529,1.0,Công Ty TNHH Một Thành Viên Sotrans Logistics,công ty con,STG
22250965,SOTRANS,1.0,Công ty TNHH MTV Đầu Tư Hạ Tầng Sotrans,công ty con,STG
22250966,SWC,0.0894,Tổng Công ty Cổ phần Đường Sông Miền Nam,công ty con,STG
22250967,VTX,0.9317,Công ty Cổ phần Vận tải Đa phương thức VIETRANSTIMEX,công ty con,STG
22250968,0312576215,0.5,Công ty TNHH Phát Triển Bất Động Sản Soreco,công ty liên kết,STG
22250969,0313877800,0.5,Công ty Cổ Phần Phát Triển Bất Động Sản The Pier,công ty liên kết,STG
22250970,MHC,0.0,Công ty Cổ phần MHC,công ty liên kết,STG
22250940,SSIAM,1.0,Công ty TNHH Quản lý quỹ SSI,công ty con,SSI
22250941,SSIIMF,0.7615,Quỹ Đầu Tư Thành Viên SSI,công ty con,SSI
22250942,2040155,0.2,Quỹ Đầu Tư Công Nghệ Số Việt Nam,công ty liên kết,SSI
22250943,PAN,0.1273,Công ty Cổ phần Tập đoàn PAN,công ty liên kết,SSI
22244482,0101358793,0.513,Công ty Cổ Phần Sao Ánh Dương,công ty con,SSH
22244483,0107565651,0.97,Công ty Cổ Phần Đầu Tư Xây Dựng Xuân La,công ty con,SSH
22244484,0108268436,0.45,Công ty Cổ Phần Sunshine Tây Hồ,công ty liên kết,SSH
22250937,0309966504,0.8374,Công ty Cổ Phần Cơ Khí Giống Cây Trồng Miền Nam,công ty con,SSC
22250938,1402133347,0.3,Công ty TNHH Lúa Gạo Việt Nam,công ty liên kết,SSC
22250930,0315917167,0.984,Công Ty Cổ Phần Bất Động Sản Seareal,công ty con,SRF
22250931,0315937244,0.9931,Công ty Cổ phần Kỹ thuật Và Xây dựng Searefico,công ty con,SRF
22250932,1900666612,0.1134,CÔNG TY TNHH SEA MH SOLAR,công ty liên kết,SRF
22250933,3301684327,0.1134,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIẢI PHÁP QUANG PHÚ,công ty liên kết,SRF
22250934,TTHC,0.0,Công ty Cổ phần Xây lắp Thừa Thiên Huế,công ty liên kết,SRF
22250903,0109725491,0.98,Công ty Cổ Phần Sản Xuất Phần Mềm Y Tế Việt,công ty con,SRA
22250904,0109734577,0.98,Công ty Cổ Phần Phòng Khám Tân Triều,công ty con,SRA
22250905,11014,0.99,Công ty CP Sản Xuất Thiết Bị Công Nghệ Cao Hạ Long Osaka,công ty con,SRA
22250906,11015,0.98,Công ty Cổ phần Liên Kết Sản Xuất Việt Nam Nhật Bản,công ty con,SRA
22250907,2200794804,0.98,Công ty Cổ Phần Phòng Khám Healthcare Sóc Trăng,công ty con,SRA
22250908,6300346338,0.98,Công ty Cổ Phần Phòng Khám Healthcare Hậu Giang,công ty con,SRA
22250909,CTHITECH,0.98,Công ty Cổ phần Đầu tư Kỹ thuật cao Cần Thơ,công ty con,SRA
22250910,NTHITECH,0.98,Công ty Cổ Phần Ứng Dụng Công Nghệ Cao Y Tế Nha Trang,công ty con,SRA
22250911,PTEQ,0.98,Công ty Cổ Phần Sản Xuất Kinh Doanh Thiết Bị Y Tế Môi Trường Phú Thọ,công ty con,SRA
22250912,0110759791,0.3,Công ty Cổ Phần Trung Tâm Xét Nghiệm Golab Pháp Vân,công ty liên kết,SRA
22250913,0110759801,0.3,Công ty Cổ Phần Famicare Pháp Vân,công ty liên kết,SRA
22250914,0318530922,0.3,Công ty Cổ Phần Trung Tâm Xét Nghiệm Golab Gò Vấp,công ty liên kết,SRA
22250915,0801424071,0.3,Công ty Cổ Phần Famicare Hải Dương,công ty liên kết,SRA
22250916,1702296014,0.3,Công ty Cổ Phần Famicare Kiên Giang,công ty liên kết,SRA
22250917,1900694232,0.3,Công ty Cổ Phần Trung Tâm Xét Nghiệm Golab Bạc Liêu,công ty liên kết,SRA
22250918,1900694257,0.3,Công ty Cổ Phần Famicare Bạc Liêu,công ty liên kết,SRA
22250919,2500720899,0.3,Công ty Cổ Phần Trung Tâm Xét Nghiệm Golab Vĩnh Phúc,công ty liên kết,SRA
22250920,2534023,0.3,Công ty Cổ Phần Famicare Vĩnh Long,công ty liên kết,SRA
22250921,3101131572,0.3,Công ty Cổ Phần Famicare Quảng Bình,công ty liên kết,SRA
22250922,3101131597,0.3,Công ty Cổ Phần Trung Tâm Xét Nghiệm Golab Quảng Bình,công ty liên kết,SRA
22250776,0401921255,1.0,CÔNG TY TNHH MTV SMC ĐÀ NẴNG,công ty con,SMC
22250777,2040181,1.0,Công ty TNHH Thiết Bị - Tự Động Smc Phú Mỹ,công ty con,SMC
22250778,3502280821,0.75,Công Ty TNHH Liên Doanh Ống Thép Sendo,công ty con,SMC
22250779,3502446040,1.0,Công Ty Tnhh Cơ Khí Chính Xác Smc Phú Mỹ,công ty con,SMC
22250780,3502446058,1.0,Công ty TNHH Gia Công Thép Smc Phú Mỹ,công ty con,SMC
22250781,SMCHP,1.0,Công ty TNHH MTV Smc Hiệp Phước,công ty con,SMC
22250782,SMCSC,1.0,CÔNG TY TNHH THÉP SMC,công ty con,SMC
22250783,SMCSTEEL,0.0,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Cơ Khí Thép Smc,công ty con,SMC
22250784,SMCTRA,1.0,Công ty TNHH MTV Thương Mại Smc,công ty con,SMC
22250785,SMCTT,1.0,CÔNG TY TNHH MỘT THÀNH VIÊN SMC TÂN TẠO,công ty con,SMC
22250786,3502276222,0.25,Công ty TNHH Smc Toami,công ty liên kết,SMC
22250787,3502447502,0.15,Công ty TNHH Vssc Steel Center,công ty liên kết,SMC
22250788,HSMC,0.35,Công Ty TNHH Hanwa Smc Steel Service Hà Nội,công ty liên kết,SMC
22250789,SMCS,0.5,Công Ty TNHH Smc - Summit,công ty liên kết,SMC
22250773,QNBTRA,1.0,Công Ty TNHH Một Thành Viên Thương Mại - Dịch Vụ Bia Quy Nhơn,công ty con,SMB
22250774,PYRICO,0.2,Công Ty CP In - Thương Mại Phú Yên,công ty liên kết,SMB
22250775,SBCO,0.0,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,công ty liên kết,SMB
22250745,0110796257,1.0,Công ty TNHH Sông Đà 11 Miền Bắc,công ty con,SJE
22250746,2352252,1.0,Công ty TNHH Năng Lượng Sje,công ty con,SJE
22250747,3603976407,1.0,Công ty TNHH Sông Đà 11 Miền Nam,công ty con,SJE
22250748,SEL,1.0,Công ty TNHH MTV Sông Đà 11 Thăng Long,công ty con,SJE
22250749,0110701752,0.36,Công ty Cổ Phần Xây Lắp Năng Lượng Sông Đà 11,công ty liên kết,SJE
22250750,SDE,0.0,Công ty Cổ phần Kỹ thuật điện Sông Đà,công ty liên kết,SJE
22250751,TKRC,0.0,Công ty Cổ phần Cao Su Tân Biên - Kampongthom,công ty liên kết,SJE
22250743,SDTNH,0.8125,Công ty cổ phần Thủy điện Sông Đà Tây Nguyên,công ty con,SJD
22250744,RNDP,0.0263,Công ty Cổ Phần Thủy Điện Ry Ninh Ii - Đăkpsi,công ty liên kết,SJD
22250738,HUNGHAUFISH,0.65,Công ty TNHH Ngư Nghiệp Hùng Hậu,công ty con,SJ1
22250739,12516,0.3,Công ty TNHH Kho Lạnh Gió Bấc,công ty liên kết,SJ1
22250740,1400457610,0.54063,Công ty TNHH Happyfood Vietnam,công ty liên kết,SJ1
22250640,INCONTEC,0.998,Công ty Cổ Phần Xây Dựng Incontec,công ty con,SIP
22250641,PATCONS,0.8547,Công ty CP Đầu Tư Và Tư Vấn Xây Dựng Phú An Thành,công ty con,SIP
22250642,SAPA,0.9358,Công ty Cổ phần Bao bì Sài Gòn,công ty con,SIP
22250643,SGVRGRUBBER,0.9995,Công ty CP Đầu Tư Và Phát Triển Đông Nam,công ty con,SIP
22250644,SVSJSC,0.998,Công ty Cổ Phần Phát Triển Dịch Vụ Sài Gòn Vrg,công ty con,SIP
22250645,VRGLONGDUC,0.6945,Công ty Cổ Phần Đầu Tư Vrg Long Đức,công ty con,SIP
22250646,VRGLONGTHANH,0.69,Công ty Cổ Phần Đầu Tư Và Phát Triển Vrg Long Thành,công ty con,SIP
22250647,VRGTHANHPHUOC,0.9982,Công ty CP Cảng Và Dịch Vụ Logistics Vrg Thanh Phước,công ty con,SIP
22250648,NEWGEN,0.0,Công ty Cổ Phần Xây Dựng Và Phát Triển Thế Hệ Mới,công ty liên kết,SIP
22250649,TANIFICOMIN,0.2068,Công Ty Cổ Phần Khoáng Sản Fico Tây Ninh,công ty liên kết,SIP
22250725,0313303884,1.0,Công Ty Cổ Phần Cấp Thoát Nước Củ Chi,công ty con,SII
22250726,5800916256,0.9,Công Ty CP Cấp Nước Sài Gòn Đan Kia,công ty con,SII
22250727,ENVIRO,0.85,Công ty CP Kỹ Thuật En Vi Ro,công ty con,SII
22250728,GIALAIWACO,0.51,Công ty Cổ phần Cấp thoát nước Gia Lai,công ty con,SII
22250729,SGAK,0.49,Công ty Cổ Phần Nước Sài Gòn - An Khê,công ty con,SII
22250730,5900660255,0.49,Công ty Cổ Phần Cấp Nước Sài Gòn - Pleiku,công ty liên kết,SII
22250731,SGAK,0.49,Công ty Cổ Phần Nước Sài Gòn - An Khê,công ty liên kết,SII
22250732,THWATER,0.43,Công ty Cổ Phần Đầu Tư Nước Tân Hiệp,công ty liên kết,SII
22250809,0109315865,0.64,Công Ty TNHH Năng lượng Sạch Nam Phát,công ty con,SIG
22250810,0109316499,0.9,Công Ty TNHH Năng lượng Sạch Phúc Hưng,công ty con,SIG
22250811,0109365464,0.8,Công ty TNHH Năng lượng Sạch Phúc Anh,công ty con,SIG
22250812,5100423248,0.6,Công ty Cổ Phần Đầu Tư Và Xây Dựng Thanh Hà - Hà Giang,công ty con,SIG
22250813,5600281577,0.9942,Công ty Cổ phần Thủy Điện Sodic Điện Biên,công ty con,SIG
22250814,5600328144,0.5164,Công ty TNHH Thủy Điện Sodic Nậm Mu 2,công ty con,SIG
22250815,5600334194,1.0,Công ty TNHH MTV Thủy Điện Mô Phí 1,công ty con,SIG
22250816,5600342029,1.0,Công ty TNHH MTV Thủy Điện Nậm Pô 3,công ty con,SIG
22250817,6200103557,0.6,Công ty TNHH Đầu Tư Phát Triển Điện Lai Châu,công ty con,SIG
22250818,0109365471,0.5,Công ty TNHH Năng lượng Sạch Phúc Huy,công ty liên kết,SIG
22250819,5600297425,0.408,Công ty Cổ phần Kỹ Thuật Và Xây Dựng Sông Đà,công ty liên kết,SIG
22250456,1201677996,1.0,Công ty TNHH MTV Thương Mại Dịch Vụ Sense Cái Bè,công ty con,SID
22250457,1300419650,1.0,Công Ty TNHH Một Thành Viên Thương Mại Sài Gòn - Bến Tre,công ty con,SID
22250458,5901160960,1.0,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Sài Gòn - Pleiku,công ty con,SID
