CP,Năm,Kỳ,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,(Lãi)/lỗ các hoạt động khác,Lưu chuyển tiền thuần từ HĐKD trước thuế,Chi từ các quỹ của TCTD,"Chi trả cho việc mua lại, trả cổ phiếu",Thu lãi và cổ tức,_Tăng/Giảm các khoản phải thu,_Tăng/Giảm các khoản phải trả,Cố tức đã nhận
CMG,2023,1,55821807691.0,100615310252.0,13505239869.0,282778108.0,,-38993850262.0,31320110578.0,162551396236.0,12162798416.0,-35462946387.0,-1995895913.0,-17808988154.0,-28041065406.0,-85527292403.0,0.0,-8532132081.0,-2654125692.0,-65607203416.0,-106945861.0,-384910642657.0,433283382577.0,0.0,0.0,26734576715.0,9393167358.0,87481974891.0,608193653529.0,-697020731969.0,,787109767.0,-557993782.0,6181047884.0,371654425350.0,-6791770327.0,371043702907.0,,,,0.0,0.0,,,
CMG,2022,4,133047016728.0,82467048026.0,-1462743514.0,-4888037354.0,,-20815052182.0,25871195744.0,214219427448.0,-8130095123.0,154821913646.0,200436377066.0,14315417889.0,-25952866320.0,52303693892.0,0.0,-7781901846.0,594231966652.0,-211469540019.0,106945861.0,-557783006965.0,335198813826.0,0.0,0.0,4063496623.0,-429883290674.0,-78735932935.0,477503065508.0,-494027709875.0,,-2297605288.0,-97558182590.0,66790493388.0,298398449381.0,6465482581.0,371654425350.0,,,,0.0,0.0,,,
CMG,2022,3,107168678064.0,85497680867.0,-922335847.0,4888037354.0,,-29501016786.0,28074561014.0,195105001374.0,72149849723.0,-59616845911.0,-124796681376.0,-25487718027.0,-26329678337.0,-3064962397.0,0.0,-14381561016.0,13577404033.0,-87591906052.0,0.0,-811223369269.0,809010354285.0,0.0,0.0,24935409991.0,-64869511045.0,78735932935.0,783695447689.0,-816065169396.0,,-28340788630.0,18025422598.0,-33266684414.0,331602699259.0,62434536.0,298398449381.0,,,,0.0,0.0,,,
CMG,2022,2,106128382171.0,62286308612.0,3489181428.0,100603292.0,,-20512330523.0,17992174016.0,169484318996.0,-166315941119.0,112102592933.0,97286549181.0,-95883349194.0,-14082596005.0,-25265212944.0,0.0,-7835953442.0,69490408406.0,-37887019958.0,0.0,-135711515490.0,229224372606.0,0.0,0.0,43224083255.0,98849920413.0,0.0,264146135424.0,-443738848810.0,,-7839191760.0,-187431905146.0,-19091576327.0,350756710122.0,-62434536.0,331602699259.0,,,,0.0,0.0,,,
CMG,2022,1,57737368407.0,63978586691.0,24036248673.0,2072077754.0,,-13173471420.0,16380419681.0,151031229786.0,99954786264.0,-14571993259.0,-120333324326.0,34950178012.0,-23402918193.0,-39255524634.0,0.0,-5370748899.0,83001684751.0,-289391467903.0,-8780480936.0,-384763057948.0,453208357861.0,-161025829311.0,0.0,15538538457.0,-375213939780.0,0.0,1429662900936.0,-1178961306171.0,,1738312864.0,252439907629.0,-39772347400.0,390114138218.0,414919304.0,350756710122.0,,,,0.0,0.0,,,
CMG,2021,4,124848009763.0,56978935762.0,-18236567905.0,-13906731.0,,-34759328925.0,19186588816.0,148003730780.0,-149266159002.0,-170423867768.0,402793663743.0,-38624444603.0,-11535726557.0,0.0,0.0,-8897626036.0,172049570557.0,-232681582105.0,7325597640.0,-413089737339.0,348148697106.0,0.0,0.0,31956800201.0,-258340224497.0,0.0,414694647800.0,-268591932767.0,,-1161510903.0,144941204130.0,58650550190.0,331737649510.0,-274061482.0,390114138218.0,,,,0.0,0.0,,,
CMG,2021,3,113026959235.0,58324154906.0,290789791.0,214417494.0,,-32111513654.0,17702554318.0,157447362090.0,10530829201.0,-28846742818.0,177763308583.0,-18766955991.0,-18135939889.0,7061601784.0,0.0,-2707790434.0,284345672526.0,-139763245835.0,1927008508.0,-344631313098.0,329968109840.0,0.0,0.0,-4803784442.0,-157303225027.0,0.0,365653598216.0,-439917607875.0,,-438684205.0,-74702693864.0,52339753635.0,279571022096.0,-173126221.0,331737649510.0,,,,0.0,0.0,,,
CMG,2021,2,73126747335.0,55571374099.0,1937943393.0,248216428.0,,-25509004491.0,17482399080.0,122857675844.0,-84873770852.0,-13986963152.0,128489605434.0,-25859129685.0,-15054280723.0,-17942613746.0,0.0,-6479789687.0,87150733433.0,-110541873341.0,0.0,-242600000000.0,234301664508.0,0.0,0.0,32329818485.0,-86510390348.0,0.0,230919642530.0,-110041475684.0,,-257509121.0,120620657725.0,121261000810.0,158177369944.0,132651342.0,279571022096.0,,,,0.0,0.0,,,
CMG,2021,1,59750567274.0,64035783906.0,7183276248.0,3049786594.0,,-33187471274.0,12017039237.0,112848981985.0,21559093614.0,-33363667674.0,-57650997821.0,1211732785.0,-19358549911.0,-17426955332.0,0.0,-4245170772.0,3574466874.0,-127191609899.0,1074187564.0,-426987139090.0,426363998851.0,0.0,0.0,-34043451251.0,-160784013825.0,0.0,499578980252.0,-539666442463.0,,-7072234192.0,-47159696403.0,-204369243354.0,362121297295.0,425316003.0,158177369944.0,,,,0.0,0.0,,,
CMG,2020,4,99265142732.0,55086455332.0,-193522024.0,-1680320199.0,,-20800110853.0,23335143870.0,155012788858.0,-49711203830.0,16814748380.0,15700267680.0,-20875087410.0,-16113753882.0,-9415593317.0,0.0,-4793928453.0,86618238026.0,-60102804638.0,-863460291.0,-333197174378.0,293540711870.0,0.0,0.0,69725419671.0,-30897307766.0,0.0,443782987325.0,-382573143455.0,,-124343258530.0,-63133414660.0,-7412484400.0,369826446356.0,-292664661.0,362121297295.0,,,,0.0,0.0,,,
CMG,2020,3,81010340034.0,56209439852.0,579205623.0,1680320199.0,,-37604951484.0,20393720297.0,122268074521.0,25543048503.0,-531827700.0,89499145219.0,19228674222.0,-21953645010.0,-9866261690.0,0.0,-7788506419.0,216398701646.0,-196536396604.0,0.0,-677386075623.0,814273522478.0,0.0,0.0,43611049479.0,-16037900270.0,0.0,459458048049.0,-586059612002.0,,14406845.0,-126587157108.0,73773644268.0,296052802088.0,0.0,369826446356.0,,,,0.0,0.0,,,
CMG,2020,2,50278723037.0,47191276280.0,-2186905143.0,0.0,,-13784902166.0,16972481045.0,98470673053.0,-40545958534.0,-8705559623.0,71584290177.0,-39667264156.0,-16044559111.0,-22920260439.0,0.0,-867791085.0,41303570282.0,-82950927358.0,0.0,-157524000000.0,100110000000.0,0.0,0.0,22666530928.0,-117698396430.0,0.0,492096511209.0,-333116394583.0,,-14406845.0,158965709781.0,82570883633.0,213481918455.0,0.0,296052802088.0,,,,0.0,0.0,,,
CMG,2020,1,52757069770.0,56133702789.0,19454900488.0,1401749208.0,,-33546982261.0,19730368280.0,115930808274.0,43396059859.0,86102892103.0,-103143091894.0,9740276336.0,-27340240806.0,-16024735619.0,0.0,-4082814871.0,104579153382.0,-124734085198.0,397170660.0,98474000000.0,-140178721096.0,0.0,0.0,4044929718.0,-161996705916.0,-5442000000.0,693423479999.0,-659016693775.0,,-28095879504.0,868906720.0,-56548645814.0,269991826358.0,38737911.0,213481918455.0,,,,0.0,0.0,,,
CTD,2024,4,135842675347.0,30679180227.0,98456413274.0,3171780070.0,0.0,-58268127671.0,38223972759.0,248105894006.0,-1579152533254.0,-1476854785305.0,2981826347179.0,-76171603901.0,-19452727614.0,-8977070607.0,0.0,-1496986649.0,42713749144.0,-124991281536.0,859530500.0,-385894452625.0,848178098670.0,5000000000.0,0.0,47817245200.0,390969140209.0,13330000.0,1706689874506.0,-1367186570896.0,0.0,0.0,339516633610.0,773199522963.0,1705444229000.0,-34286506.0,2478609465457.0,,,,0.0,,,,
CTD,2024,3,116535635787.0,28232615199.0,22823656012.0,-3117108515.0,0.0,-50487220098.0,31884779805.0,145872358190.0,-184241110696.0,-414895575175.0,184848410771.0,-8165295247.0,-47179792027.0,-76604918121.0,0.0,-1037920583.0,-387890520722.0,-138419352198.0,30748152706.0,-1413416472812.0,609896414621.0,-9275040000.0,0.0,31802899454.0,-888663398229.0,0.0,1258938588882.0,-487288017777.0,0.0,0.0,771650571105.0,-504903347846.0,2210413091737.0,-65514891.0,1705444229000.0,,,,0.0,,,,
CTD,2024,2,74816798581.0,30445585012.0,148575713315.0,1952907364.0,0.0,-49937184333.0,25031975995.0,230885795934.0,-1039913595679.0,-201987966372.0,1755175538671.0,-165951196.0,-14666563491.0,-11319495527.0,0.0,0.0,701281102456.0,-67177960467.0,18677805420.0,-1063679472444.0,135387772818.0,-1932169602.0,0.0,67185718680.0,-911538305595.0,0.0,1277439874562.0,-1239129954559.0,0.0,0.0,38309920003.0,-171947283136.0,2382337576932.0,22797941.0,2210413091737.0,,,,0.0,,,,
CTD,2024,1,136199493264.0,-35028485877.0,94243599551.0,324172324.0,0.0,-31673277148.0,20556559299.0,184622061413.0,53862763265.0,-149526831526.0,-1011936161364.0,-213376719452.0,-27139129781.0,-33313993726.0,0.0,-142994917.0,-1213154617409.0,-108494962494.0,4863870278.0,-849000000000.0,1732745150685.0,-248195603158.0,0.0,77816627329.0,609735082640.0,7132950000.0,1524534107316.0,-1388108536128.0,0.0,0.0,143558521188.0,-459861013581.0,2842181486342.0,17104171.0,2382337576932.0,,,,0.0,,,,
CTD,2023,4,89345782543.0,23776349958.0,25769528797.0,-234860758.0,0.0,-65826922593.0,21791086301.0,94620964248.0,-1356997513336.0,325444398340.0,1273862548157.0,-4611247233.0,-9759305468.0,-17854405418.0,0.0,-216786433.0,318603503396.0,-212859731123.0,0.0,-669929295414.0,1118553095414.0,-11515000000.0,64845065784.0,65680525902.0,354774660563.0,0.0,712816138818.0,-768101709818.0,-907295416.0,0.0,-56192866416.0,617185297543.0,2224993154655.0,3034144.0,2842181486342.0,,,,0.0,,,,
CTD,2023,3,86199956243.0,24351694106.0,37279573484.0,-386000730.0,0.0,-91799895863.0,24162532713.0,79807859953.0,785061909131.0,227508618282.0,-836657774050.0,2741113434.0,-35166241025.0,-17569872817.0,0.0,-1131953250.0,217533652650.0,-162090641173.0,364000000.0,-1047881506849.0,1295136356164.0,-2000000000.0,0.0,103688772302.0,187216980444.0,0.0,463048923269.0,-525584039608.0,0.0,0.0,-62535116339.0,342215516755.0,1882761469151.0,16168749.0,2224993154655.0,,,,0.0,,,,
CTD,2023,2,39372111248.0,24887378651.0,54243785031.0,-104103338.0,0.0,-91254938449.0,25383104023.0,52527337166.0,-944502313576.0,-617807614218.0,1221918442306.0,-8633357595.0,-14093047884.0,-1167414103.0,0.0,-886497250.0,-308156659899.0,-15719092701.0,-47.0,-877838768527.0,982297915607.0,0.0,0.0,80754825975.0,169494880307.0,5547850000.0,422307811572.0,-390770878863.0,0.0,0.0,37084782709.0,-101576996883.0,1984333604251.0,4861783.0,1882761469151.0,,,,0.0,,,,
CTD,2023,1,29350720762.0,25666016678.0,6863859423.0,47392865.0,0.0,-78165274255.0,24801387791.0,8564103264.0,-41065913753.0,310201871071.0,1006370837110.0,7779337947.0,-37870219605.0,-8772962652.0,0.0,-655563000.0,1239448512724.0,-24539218884.0,168181815.0,-890899058605.0,434548679300.0,0.0,0.0,75864306450.0,-404857109924.0,0.0,394795503160.0,-309516275777.0,0.0,0.0,85279227383.0,919870630183.0,1064440156074.0,22817994.0,1984333604251.0,,,,0.0,,,,
CTD,2022,4,26784560146.0,27377312380.0,132260101738.0,-1042507691.0,0.0,-60784958288.0,24600118487.0,149194626772.0,-1685607084843.0,311317984084.0,1644964935636.0,-40731071360.0,-13006380902.0,-8621218599.0,0.0,-355429500.0,363687602193.0,-54871568852.0,0.0,-386292418977.0,1014093803354.0,0.0,0.0,99876891661.0,672806707186.0,0.0,362008098866.0,-749056688242.0,-972000000.0,0.0,-388020589376.0,648473720003.0,415979827036.0,-13390965.0,1064440156074.0,,,,0.0,,,,
CTD,2022,3,-3020416811.0,26620200593.0,132724695415.0,121954614.0,0.0,-74960507121.0,24570257604.0,106056184294.0,-610117302073.0,-1085289417425.0,1011475269886.0,-25329336930.0,-35677583863.0,-16798231272.0,0.0,-66675000.0,-691607531607.0,-32667500063.0,0.0,-885077148763.0,1414309756226.0,-524581971519.0,0.0,72986887161.0,44970023042.0,0.0,428301275777.0,-279170607459.0,0.0,0.0,149130668318.0,-497506840247.0,913484130428.0,2536855.0,415979827036.0,,,,0.0,,,,
CTD,2022,2,-27787294646.0,26399816372.0,259479981959.0,127475631.0,0.0,-144518548748.0,19068338308.0,132769768876.0,-1023762339471.0,-467625812912.0,616372970884.0,1548953607.0,-6351291466.0,-5315314495.0,0.0,-1037693415.0,-973002528160.0,-31634155874.0,1955453645.0,-1025572165712.0,1494342696717.0,0.0,183224365231.0,55871518373.0,678187712380.0,0.0,769965143373.0,-90302000000.0,0.0,0.0,679663143373.0,384848327593.0,528629539181.0,6263654.0,913484130428.0,,,,0.0,,,,
CTD,2022,1,38848705190.0,25891368449.0,-4330811761.0,55792674.0,0.0,-71756640919.0,10933617733.0,-357968634.0,34460690027.0,53515327321.0,-411494863927.0,6633931777.0,-716853167.0,-4507354972.0,0.0,-2729899069.0,-325196990644.0,-75582942753.0,0.0,-2244517765212.0,1568022000048.0,0.0,0.0,89571649711.0,-662507058206.0,0.0,681628662819.0,-50000000000.0,0.0,0.0,631628662819.0,-356075386031.0,884710498842.0,-5573630.0,528629539181.0,,,,0.0,,,,
CTD,2021,4,-78649775248.0,26016671472.0,208220736019.0,93628036.0,0.0,-32432895559.0,160730154.0,123409094874.0,-1743098327643.0,59523551608.0,1787705346006.0,8074748464.0,-127550630.0,-29070505321.0,0.0,-26603761592.0,185650084245.0,-5968195023.0,-21795929739.0,-1086555566302.0,644678139517.0,0.0,0.0,18451686520.0,-451189865027.0,177971842084.0,216055980148.0,-216055980148.0,-972000000.0,-73792975850.0,-74764975850.0,-340304756632.0,1225020261016.0,-5005542.0,884710498842.0,,,,-177971842084.0,,,,
CTD,2021,3,-11847616055.0,26690574859.0,40477167217.0,473451381.0,0.0,-102501298596.0,0.0,-46707721194.0,741217908373.0,-151069595263.0,-614151233865.0,13308538343.0,0.0,-1472006482.0,0.0,-1208578928.0,-65920177495.0,-36506779993.0,21390419083.0,-887310632924.0,1443970750000.0,0.0,0.0,97242245040.0,638786001206.0,-6526000.0,0.0,0.0,0.0,0.0,-6526000.0,572859297711.0,652103578595.0,57384710.0,1225020261016.0,,,,0.0,,,,
CTD,2021,2,59180183365.0,25771701729.0,63516667282.0,-215050387.0,0.0,-33605985896.0,173095891.0,114820611984.0,86731602648.0,-219255965256.0,460196731726.0,10521914604.0,-173095891.0,-19243262119.0,0.0,-337591000.0,433260946696.0,-2535716950.0,405510656.0,-513220750000.0,111000000000.0,0.0,0.0,8994100065.0,-395356856229.0,-177965316084.0,0.0,0.0,0.0,0.0,-23755200000.0,14148890467.0,637944264155.0,10423973.0,652103578595.0,,,,154210116084.0,,,,
CTD,2021,1,69471155605.0,26031800920.0,-1980153033.0,215050387.0,0.0,-34419929285.0,776870047.0,60094794641.0,337701320429.0,246414188797.0,-925241349246.0,25054931014.0,-776870047.0,-52591578237.0,0.0,-5112339339.0,-184456901988.0,-2068889600.0,0.0,-2081300000000.0,1561846821544.0,0.0,0.0,101378947501.0,-420143120555.0,0.0,338710637510.0,-338710637510.0,0.0,0.0,-154210116084.0,-758810138627.0,1396764826755.0,-10423973.0,637944264155.0,,,,-154210116084.0,,,,
CTD,2020,4,118317321393.0,26643497147.0,149703963342.0,115293627.0,0.0,-77468259594.0,0.0,217311815915.0,-591751322920.0,-55780942362.0,176917706495.0,10415946468.0,0.0,-73400131433.0,0.0,-2809315284.0,-319096243121.0,-444852000.0,263636363.0,-260000000000.0,1603400000000.0,0.0,0.0,85837690202.0,1429056474565.0,0.0,0.0,0.0,0.0,-53010000.0,-76154753649.0,1033805477795.0,362957520510.0,1828450.0,1396764826755.0,,,,-76101743649.0,,,,
CTD,2020,3,116510643024.0,26968996838.0,6255008332.0,60935817.0,0.0,-42235426716.0,0.0,107560157295.0,998054852056.0,-230216119688.0,-787764917259.0,24721064641.0,0.0,-29182543125.0,0.0,-14050067404.0,69122426516.0,-3183264795.0,133777832.0,-657150000000.0,918780000000.0,0.0,0.0,38371060147.0,296951573184.0,0.0,0.0,0.0,0.0,-228819073600.0,-228819073600.0,137254926100.0,225702665430.0,-71020.0,362957520510.0,,,,0.0,,,,
CTD,2020,2,199130039483.0,27026420343.0,7706381154.0,340296993.0,0.0,-18912757066.0,0.0,215290380907.0,-481274480937.0,259373646000.0,-75177687107.0,5979916537.0,0.0,0.0,0.0,-949785000.0,-76758009600.0,-710569344.0,1232727271.0,-881500000000.0,736660000000.0,0.0,0.0,-934484612.0,-145252326685.0,0.0,0.0,0.0,0.0,-98632800.0,-98632800.0,-222108969085.0,447905261655.0,-93627140.0,225702665430.0,,,,0.0,,,,
CTD,2020,1,154885627968.0,27308640292.0,8304199676.0,-572390758.0,0.0,-63348850897.0,0.0,126577226281.0,781756214651.0,139358784501.0,-1416219340663.0,19642654317.0,0.0,-62349844862.0,0.0,-15613387014.0,-426847692789.0,-734832000.0,6672654841.0,-1792000000000.0,1722500000000.0,0.0,0.0,137248304897.0,73686127738.0,0.0,0.0,0.0,0.0,-136322150.0,-136322150.0,-353297887201.0,800791418362.0,411730494.0,447905261655.0,,,,0.0,,,,
CTG,2024,4,,,,,,,,13681064000000.0,,,,,,,,,1670206000000.0,-729672000000.0,6728000000.0,,,0.0,0.0,1069000000.0,-722655000000.0,0.0,,,,0.0,0.0,947551000000.0,372158367000000.0,213638000000.0,373319556000000.0,-41735000000.0,1670206000000.0,0.0,,,,,
CTG,2024,3,,,,,,,,14720516000000.0,,,,,,,,,16134027000000.0,-194221000000.0,3461000000.0,,,0.0,0.0,12414000000.0,-178693000000.0,0.0,,,,0.0,0.0,15955334000000.0,356354678000000.0,-151645000000.0,372158367000000.0,-182103000000.0,16134027000000.0,0.0,,,,,
CTG,2024,2,,,,,,,,15211203000000.0,,,,,,,,,48014597000000.0,-236047000000.0,3861000000.0,,,0.0,0.0,6844000000.0,-226586000000.0,0.0,,,,0.0,1537000000.0,47789548000000.0,308509791000000.0,55339000000.0,356354678000000.0,-591251000000.0,48014597000000.0,0.0,,,,,
CTG,2024,1,,,,,,,,5141022000000.0,,,,,,,,,36369856000000.0,-202139000000.0,1108000000.0,,,0.0,0.0,212000000.0,-201089000000.0,0.0,,,,0.0,0.0,36168767000000.0,272303607000000.0,37417000000.0,308509791000000.0,-97376000000.0,36369856000000.0,0.0,,,,,
CTG,2023,4,,,,,,,,8001146000000.0,,,,,,,,,7141948000000.0,-364386000000.0,5014000000.0,,,0.0,0.0,17120000000.0,-344232000000.0,0.0,,,,0.0,0.0,6797716000000.0,265483756000000.0,22135000000.0,272303607000000.0,-46791000000.0,7141948000000.0,0.0,,,,,
CTG,2023,3,,,,,,,,15176619000000.0,,,,,,,,,19183597000000.0,-167995000000.0,2611000000.0,,,0.0,0.0,40384000000.0,-125315000000.0,0.0,,,,0.0,0.0,19058282000000.0,246377396000000.0,48078000000.0,265483756000000.0,-28767000000.0,19183597000000.0,0.0,,,,,
CTG,2023,2,,,,,,,,16612237000000.0,,,,,,,,,14831974000000.0,-241972000000.0,1912000000.0,,,0.0,0.0,672000000.0,-239563000000.0,0.0,,,,0.0,0.0,14592411000000.0,231870969000000.0,-85984000000.0,246377396000000.0,205546000000.0,14831974000000.0,0.0,,,,,
CTG,2023,1,,,,,,,,11450284000000.0,,,,,,,,,-12354419000000.0,-64500000000.0,936000000.0,,,0.0,0.0,34161000000.0,-29524000000.0,0.0,,,,0.0,0.0,-12383943000000.0,244298220000000.0,-43308000000.0,231870969000000.0,129663000000.0,-12354419000000.0,0.0,,,,,
CTG,2022,4,,,,,,,,11138865000000.0,,,,,,,,,38532149000000.0,-192133000000.0,5879000000.0,,,-6200000000.0,-61988000000.0,12448000000.0,-243427000000.0,0.0,,,,0.0,0.0,38288722000000.0,207128395000000.0,-185694000000.0,245231423000000.0,422988000000.0,38532149000000.0,0.0,,,,,
CTG,2022,3,,,,,,,,12790676000000.0,,,,,,,,,20511712000000.0,-160510000000.0,3167000000.0,,,6200000000.0,-6200000000.0,18857000000.0,-138696000000.0,0.0,,,,0.0,0.0,20373016000000.0,186647100000000.0,108279000000.0,207128395000000.0,-44316000000.0,20511712000000.0,0.0,,,,,
CTG,2022,2,,,,,,,,12737887000000.0,,,,,,,,,9974925000000.0,-123946000000.0,6166000000.0,,,0.0,0.0,1195000000.0,-116868000000.0,0.0,,,,0.0,0.0,9858057000000.0,176842642000000.0,-53599000000.0,186647100000000.0,3286470000000.0,9974925000000.0,0.0,,,,,
CTG,2022,1,,,,,,,,13789128000000.0,,,,,,,,,16376396000000.0,-77156000000.0,1632000000.0,,,0.0,6200000000.0,55236000000.0,-14340000000.0,0.0,,,,-3844600000000.0,-3844600000000.0,12517456000000.0,164376586000000.0,-51400000000.0,176842642000000.0,958811000000.0,16376396000000.0,0.0,,,,,
CTG,2021,4,,,,,,,,7704881000000.0,,,,,,,,,32546722000000.0,-215178000000.0,3482000000.0,,,0.0,0.0,16387000000.0,-197692000000.0,0.0,,,,0.0,0.0,32349030000000.0,132378903000000.0,-402635000000.0,164325298000000.0,231953000000.0,32546722000000.0,0.0,,,,,
CTG,2021,3,,,,,,,,7637351000000.0,,,,,,,,,-53734155000000.0,-269752000000.0,1144000000.0,,,0.0,0.0,25048000000.0,-243923000000.0,0.0,,,,0.0,0.0,-53978078000000.0,186538352000000.0,-181371000000.0,132378903000000.0,-336141000000.0,-53734155000000.0,0.0,,,,,
CTG,2021,2,,,,,,,,8803320000000.0,,,,,,,,,37158105000000.0,-120549000000.0,1508000000.0,,,0.0,0.0,30661000000.0,-88480000000.0,0.0,,,,-21267000000.0,-21267000000.0,37048358000000.0,149394945000000.0,95049000000.0,186538352000000.0,-21635000000.0,37158105000000.0,0.0,,,,,
CTG,2021,1,,,,,,,,6478962000000.0,,,,,,,,,-10701222000000.0,-56979000000.0,1236000000.0,,,0.0,0.0,11675000000.0,-44099000000.0,0.0,,,,0.0,0.0,-10745321000000.0,160175076000000.0,-34810000000.0,149394945000000.0,76659000000.0,-10701222000000.0,0.0,,,,,
CTG,2020,4,,,,,,,,4381350000000.0,,,,,,,,,15154336000000.0,-258637000000.0,5259000000.0,,,23990000000.0,-23990000000.0,15670000000.0,-240495000000.0,0.0,,,,-1861702000000.0,-1861702000000.0,13052139000000.0,147216966000000.0,-93930000000.0,160175175000000.0,225769000000.0,15154336000000.0,0.0,,,,,
CTG,2020,3,,,,,,,,7528030000000.0,,,,,,,,,818544000000.0,-88242000000.0,90802000000.0,,,0.0,0.0,26693000000.0,-14467000000.0,0.0,,,,0.0,0.0,804077000000.0,146449844000000.0,-36955000000.0,147216966000000.0,140582000000.0,818544000000.0,0.0,,,,,
CTG,2020,2,,,,,,,,5612909000000.0,,,,,,,,,-6308963000000.0,-91829000000.0,11519000000.0,,,0.0,0.0,22313000000.0,-65161000000.0,0.0,,,,-19527000000.0,-19527000000.0,-6393651000000.0,153047985000000.0,-204490000000.0,146449844000000.0,-63263000000.0,-6308963000000.0,0.0,,,,,
CTG,2020,1,,,,,,,,6851391000000.0,,,,,,,,,-1765883000000.0,-276246000000.0,354000000.0,,,0.0,23990000000.0,2385000000.0,-249561000000.0,0.0,,,,0.0,0.0,-2015444000000.0,155046744000000.0,16685000000.0,153047985000000.0,110748000000.0,-1765883000000.0,0.0,,,,,
CTR,2024,4,188147804647.0,98794196245.0,6407133698.0,25057318187.0,,-35063348159.0,15131290822.0,298474395440.0,145651708254.0,-6868795916.0,272519735769.0,-46820781403.0,-30775279392.0,-3551659341.0,,-94963481374.0,533665842037.0,-178413729776.0,1108288728.0,-608500000000.0,543000000000.0,0.0,,38628573535.0,-204176867513.0,0.0,708068289751.0,-595752687779.0,,-308255869158.0,-195940267186.0,133548707338.0,751313476244.0,2115804056.0,886977987638.0,,,,,,,,0.0
CTR,2024,3,178040665268.0,64847642903.0,-1281991951.0,-26453464410.0,,10698342993.0,15626372156.0,241477566959.0,124345430617.0,131702272845.0,-61388419830.0,21009546559.0,-9119715679.0,-1298545255.0,,-10603817165.0,436124319051.0,-217416386768.0,0.0,-245000000000.0,254000000000.0,0.0,,-16258564911.0,-224674951679.0,0.0,374678791994.0,-445110484639.0,,0.0,-70431692645.0,141017674727.0,611053287034.0,-757485517.0,751313476244.0,,,,,,,,0.0
CTR,2024,2,161493793134.0,79616769667.0,-14447141496.0,-10817240259.0,,-11231785665.0,14552235979.0,219166631360.0,-171828032328.0,161027287040.0,321295807210.0,4663375403.0,-20586572023.0,-3774424667.0,,-5822118089.0,504141953906.0,-251985475900.0,0.0,-543000000000.0,591000000000.0,0.0,,16297952790.0,-187687523110.0,0.0,701243245093.0,-800987637194.0,,-87996373.0,-99832388474.0,216622042322.0,394218254845.0,212989867.0,611053287034.0,,,,,,,,0.0
CTR,2024,1,144333564517.0,75719992831.0,-2114787827.0,10546907878.0,,-11632130625.0,15516502911.0,232370049685.0,-34752730655.0,-105817253801.0,-275864194846.0,-13831908538.0,-16188396978.0,-107324436764.0,,-11984124246.0,-333392996143.0,-153024321713.0,0.0,-254000000000.0,409000000000.0,0.0,,14798716926.0,16774395213.0,0.0,613680213503.0,-504397645393.0,,-217028536351.0,-107745968241.0,-424364569171.0,818525481502.0,57342514.0,394218254845.0,,,,,,,,0.0
CTR,2023,4,178789255496.0,71315429596.0,50096478253.0,10253583349.0,,-29023053609.0,18039946995.0,299471640080.0,219355332103.0,-120341016785.0,113638671038.0,-19165382700.0,-19370893063.0,3445855366.0,,-41188380865.0,435845825174.0,-211794997967.0,0.0,82000000000.0,0.0,0.0,,29023053609.0,-100771944358.0,0.0,713237183418.0,-689440460847.0,,-113393347350.0,-89596624779.0,245477256037.0,572373920465.0,0.0,817851176502.0,,,,,,,,0.0
CTR,2023,3,175606850190.0,63160163476.0,13010324801.0,8151619229.0,,-22491978971.0,23023400841.0,260460379566.0,-390507621829.0,-135682978891.0,377955529932.0,-248581993.0,-27788594653.0,-25611390233.0,,-2769839435.0,55806902464.0,-93691299881.0,0.0,-409000000000.0,449000000000.0,0.0,,22487948980.0,-31203350901.0,0.0,536634726347.0,-440637358168.0,,-2500000000.0,93497368179.0,118100919742.0,454375783681.0,-102782958.0,572373920465.0,,,,,,,,0.0
