date,nav_per_unit,short_name
2021-08-02,68269.28,DCDS
2021-08-03,69074.75,DCDS
2021-08-04,69287.12,DCDS
2021-08-05,70312.75,DCDS
2021-08-08,70000.39,DCDS
2021-08-09,71304.98,DCDS
2021-08-10,71465.27,DCDS
2021-08-11,71316.18,DCDS
2021-08-12,70679.93,DCDS
2021-08-15,71102.64,DCDS
2021-08-16,72219.27,DCDS
2021-08-17,72226.38,DCDS
2021-08-18,72170.0,DCDS
2021-08-19,72535.61,DCDS
2021-08-22,70453.09,DCDS
2021-08-23,68839.0,DCDS
2021-08-24,68709.87,DCDS
2021-08-25,69431.92,DCDS
2021-08-26,69126.8,DCDS
2021-08-29,69538.42,DCDS
2021-08-30,70619.91,DCDS
2021-08-31,70752.96,DCDS
2021-09-05,71068.62,DCDS
2021-09-06,72090.64,DCDS
2021-09-07,71955.84,DCDS
2021-09-08,71882.43,DCDS
2021-09-09,72802.97,DCDS
2021-09-12,72601.08,DCDS
2021-09-13,72261.06,DCDS
2021-09-14,71917.89,DCDS
2021-09-15,72753.33,DCDS
2021-09-16,72878.34,DCDS
2021-09-19,73602.8,DCDS
2021-09-20,73103.74,DCDS
2021-09-21,73026.54,DCDS
2021-09-22,73418.07,DCDS
2021-09-23,73295.12,DCDS
2021-09-26,72908.62,DCDS
2021-09-27,71375.18,DCDS
2021-09-28,72584.47,DCDS
2021-09-29,72703.77,DCDS
2021-09-30,72792.01,DCDS
2021-10-03,72379.84,DCDS
2021-10-04,73140.84,DCDS
2021-10-05,73734.96,DCDS
2021-10-06,74262.8,DCDS
2021-10-07,74618.45,DCDS
2021-10-10,74836.99,DCDS
2021-10-11,75900.37,DCDS
2021-10-12,76065.31,DCDS
2021-10-13,76050.66,DCDS
2021-10-14,76190.3,DCDS
2021-10-17,76773.03,DCDS
2021-10-18,77192.28,DCDS
2021-10-19,77074.01,DCDS
2021-10-20,77149.95,DCDS
2021-10-21,77202.54,DCDS
2021-10-24,77015.96,DCDS
2021-10-25,75712.38,DCDS
2021-10-26,76621.54,DCDS
2021-10-27,78002.34,DCDS
2021-10-28,78567.96,DCDS
2021-10-31,78334.49,DCDS
2021-11-01,77831.07,DCDS
2021-11-02,78204.2,DCDS
2021-11-03,77795.49,DCDS
2021-11-04,78503.99,DCDS
2021-11-07,79013.47,DCDS
2021-11-08,79335.29,DCDS
2021-11-09,79260.06,DCDS
2021-11-10,79041.39,DCDS
2021-11-11,78535.06,DCDS
2021-11-14,79081.33,DCDS
2021-11-15,79126.41,DCDS
2021-11-16,78575.54,DCDS
2021-11-17,78857.87,DCDS
2021-11-18,78534.43,DCDS
2021-11-21,77437.67,DCDS
2021-11-22,77282.96,DCDS
2021-11-23,78638.16,DCDS
2021-11-24,79860.7,DCDS
2021-11-25,80499.98,DCDS
2021-11-28,79689.45,DCDS
2021-11-29,78922.61,DCDS
2021-11-30,78721.73,DCDS
2021-12-01,79121.99,DCDS
2021-12-02,78542.28,DCDS
2021-12-05,76329.17,DCDS
2021-12-06,74624.76,DCDS
2021-12-07,76092.6,DCDS
2021-12-08,76491.84,DCDS
2021-12-09,77428.9,DCDS
2021-12-12,77443.03,DCDS
2021-12-13,77839.72,DCDS
2021-12-14,77807.58,DCDS
2021-12-15,77731.81,DCDS
2021-12-16,77356.38,DCDS
2021-12-19,77678.33,DCDS
2021-12-20,77853.49,DCDS
2021-12-21,78065.47,DCDS
2021-12-22,77659.79,DCDS
2021-12-23,76246.02,DCDS
2021-12-26,77427.81,DCDS
2021-12-27,77560.32,DCDS
2021-12-28,77846.91,DCDS
2021-12-29,77513.24,DCDS
2021-12-30,78132.88,DCDS
2022-01-03,78539.15,DCDS
2022-01-04,79492.4,DCDS
2022-01-05,79243.26,DCDS
2022-01-06,78936.9,DCDS
2022-01-09,78541.78,DCDS
2022-01-10,76997.11,DCDS
2022-01-11,76065.25,DCDS
2022-01-12,77327.34,DCDS
2022-01-13,76631.93,DCDS
2022-01-16,76306.32,DCDS
2022-01-17,73351.62,DCDS
2022-01-18,72729.95,DCDS
2022-01-19,73636.59,DCDS
2022-01-20,74545.07,DCDS
2022-01-23,74807.46,DCDS
2022-01-24,72858.48,DCDS
2022-01-25,74640.75,DCDS
2022-01-26,74974.44,DCDS
2022-01-27,74400.27,DCDS
2022-02-06,75228.2,DCDS
2022-02-07,75781.45,DCDS
2022-02-08,76498.48,DCDS
2022-02-09,76834.33,DCDS
2022-02-10,76886.12,DCDS
2022-02-13,76903.24,DCDS
2022-02-14,75244.14,DCDS
2022-02-15,76087.64,DCDS
2022-02-16,76210.42,DCDS
2022-02-17,77011.61,DCDS
2022-02-20,77099.53,DCDS
2022-02-21,77286.07,DCDS
2022-02-22,77161.0,DCDS
2022-02-23,77694.83,DCDS
2022-02-24,77094.54,DCDS
2022-02-25,77094.54,DCDS
2022-02-27,77616.18,DCDS
2022-02-28,77569.67,DCDS
2022-03-01,77714.94,DCDS
2022-03-02,76728.44,DCDS
2022-03-03,77831.24,DCDS
2022-03-06,78002.28,DCDS
2022-03-07,77395.3,DCDS
2022-03-08,76002.21,DCDS
2022-03-09,76142.19,DCDS
2022-03-10,76605.87,DCDS
2022-03-13,76196.22,DCDS
2022-03-14,75281.81,DCDS
2022-03-15,75601.18,DCDS
2022-03-16,76034.0,DCDS
2022-03-17,76075.67,DCDS
2022-03-20,76352.3,DCDS
2022-03-21,77312.58,DCDS
2022-03-22,77826.5,DCDS
2022-03-23,77777.19,DCDS
2022-03-24,77685.58,DCDS
2022-03-27,77973.06,DCDS
2022-03-28,77630.94,DCDS
2022-03-29,78351.87,DCDS
2022-03-30,77705.01,DCDS
2022-03-31,77555.66,DCDS
2022-04-03,78985.26,DCDS
2022-04-04,78874.01,DCDS
2022-04-05,78605.79,DCDS
2022-04-06,78994.11,DCDS
2022-04-07,77796.39,DCDS
2022-04-11,76459.57,DCDS
2022-04-12,75232.21,DCDS
2022-04-13,76640.54,DCDS
2022-04-14,76393.61,DCDS
2022-04-17,75470.27,DCDS
2022-04-18,73801.39,DCDS
2022-04-19,72120.23,DCDS
2022-04-20,71138.37,DCDS
2022-04-21,70633.42,DCDS
2022-04-24,70452.08,DCDS
2022-04-25,66677.23,DCDS
2022-04-26,67957.56,DCDS
2022-04-27,68608.23,DCDS
2022-04-28,68602.13,DCDS
2022-05-03,69739.8,DCDS
2022-05-04,68562.18,DCDS
2022-05-05,68293.27,DCDS
2022-05-08,66719.99,DCDS
2022-05-09,62975.34,DCDS
2022-05-10,64170.05,DCDS
2022-05-11,64572.69,DCDS
2022-05-12,61161.19,DCDS
2022-05-15,57855.58,DCDS
2022-05-16,57171.9,DCDS
2022-05-17,60238.62,DCDS
2022-05-18,60871.35,DCDS
2022-05-19,60924.66,DCDS
2022-05-22,61239.2,DCDS
2022-05-23,60215.81,DCDS
2022-05-24,60980.71,DCDS
2022-05-25,63072.0,DCDS
2022-05-26,63065.51,DCDS
2022-05-29,63774.16,DCDS
2022-05-30,64225.44,DCDS
2022-05-31,64144.55,DCDS
2022-06-01,64495.66,DCDS
2022-06-02,64041.08,DCDS
2022-06-05,64665.82,DCDS
2022-06-06,64640.63,DCDS
2022-06-07,65160.67,DCDS
2022-06-08,65936.09,DCDS
2022-06-09,66174.33,DCDS
2022-06-12,64346.31,DCDS
2022-06-13,61466.64,DCDS
2022-06-14,62123.3,DCDS
2022-06-15,61983.21,DCDS
2022-06-17,63359.47,DCDS
2022-06-19,62755.25,DCDS
2022-06-20,60761.88,DCDS
2022-06-21,59335.93,DCDS
2022-06-22,58325.33,DCDS
2022-06-23,60370.12,DCDS
2022-06-27,60078.67,DCDS
2022-06-28,60884.46,DCDS
2022-06-29,61655.77,DCDS
2022-06-30,61637.06,DCDS
2022-07-01,60564.74,DCDS
2022-07-04,60314.98,DCDS
2022-07-05,59675.77,DCDS
2022-07-06,58548.68,DCDS
2022-07-07,56871.63,DCDS
2022-07-08,57575.58,DCDS
2022-07-11,58008.56,DCDS
2022-07-12,56924.74,DCDS
2022-07-13,58236.9,DCDS
2022-07-14,57934.2,DCDS
2022-07-15,58290.81,DCDS
2022-07-18,58072.74,DCDS
2022-07-19,58140.59,DCDS
2022-07-20,58241.57,DCDS
2022-07-21,59262.16,DCDS
2022-07-22,59479.01,DCDS
2022-07-25,59387.37,DCDS
2022-07-26,58917.39,DCDS
2022-07-27,58573.76,DCDS
2022-07-28,58926.31,DCDS
2022-07-29,59754.62,DCDS
2022-08-01,59813.78,DCDS
2022-08-02,60814.51,DCDS
2022-08-03,60962.67,DCDS
2022-08-04,61615.11,DCDS
2022-08-05,61543.99,DCDS
2022-08-08,61671.34,DCDS
2022-08-09,62062.59,DCDS
2022-08-10,62043.82,DCDS
2022-08-11,61987.49,DCDS
2022-08-12,61578.76,DCDS
2022-08-15,62256.95,DCDS
2022-08-16,62852.95,DCDS
2022-08-17,62937.35,DCDS
2022-08-18,62974.6,DCDS
2022-08-19,62826.08,DCDS
2022-08-22,62784.33,DCDS
2022-08-23,62580.78,DCDS
2022-08-24,63164.49,DCDS
2022-08-25,63511.35,DCDS
2022-08-26,63839.5,DCDS
2022-08-29,63767.74,DCDS
2022-08-30,63569.04,DCDS
2022-08-31,63607.06,DCDS
2022-09-05,63801.29,DCDS
2022-09-06,63536.69,DCDS
2022-09-07,63492.88,DCDS
2022-09-08,61600.47,DCDS
2022-09-09,61345.52,DCDS
2022-09-12,62135.87,DCDS
2022-09-13,62314.88,DCDS
2022-09-14,62266.77,DCDS
2022-09-15,62084.13,DCDS
2022-09-16,62119.94,DCDS
2022-09-19,61279.92,DCDS
2022-09-20,59529.02,DCDS
2022-09-21,60247.35,DCDS
2022-09-22,59778.51,DCDS
